words,labels
"['google', 's', 'entry', 'could', 'cause', 'this', 'e', 'book', 'technology', 'to', 'explode', 'google', 'has', 'much', 'greater', 'reach', 'than', 'amazon']","['1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '3', '3', '0', '1']"
"['clearly', 'the', 'volume', 'of', 'searches', 'and', 'potential', 'book', 'buying', 'discoveries', 'on', 'google', 'is', 'vastly', 'greater', 'than', 'even', 'amazon', 'or', 'ebay', 'can', 'claim']","['0', '0', '3', '4', '4', '0', '0', '0', '0', '0', '0', '1', '0', '0', '3', '0', '0', '1', '0', '1', '0', '0']"
"['having', 'already', 'digitized', 'twelve', 'million', 'books', 'including', 'out', 'of', 'print', 'titles', 'google', 'will', 'have', 'a', 'far', 'greater', 'selection', 'than', 'amazon', 'or', 'apple']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '3', '3', '0', '1', '0', '1']"
"['that', 's', 'because', 'google', 'is', 'better', 'than', 'bing', 'unless', 'you', 're', 'searching', 'for', 'porn', 'amazon', 'is', 'more', 'convenient', 'and', 'or', 'generally', 'cheaper', 'than', 'b', 'n', 'and', 'windows', 'is', 'easier', 'to', 'use', 'excepting', 'windows', '8', 'than', 'linux']","['0', '0', '0', '1', '0', '3', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '3', '4', '0', '0', '0', '3', '0', '1', '2', '0', '1', '0', '3', '0', '3', '0', '0', '0', '0', '1']"
"['when', 'the', 'product', 'was', 'released', 'google', 'stated', 'that', 'its', 'service', 'would', 'be', 'faster', 'and', 'cheaper', 'than', 'what', 'amazon', 'provided']","['0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '3', '0', '3', '0', '0', '1', '0']"
"['google', 'won', 't', 'end', 'up', 'being', 'cheaper', 'than', 'amazon', 'due', 'to', 'competition', 'but', 'neither', 'will', 'amazon', 'be', 'cheaper', 'due', 'to', 'volume']","['1', '3', '4', '0', '0', '0', '3', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0']"
"['amazon', 'being', 'in', 'a', 'similar', 'position', 'along', 'with', 'potentially', 'smarter', 'strategies', 'for', 'selling', 'content', 'may', 'be', 'why', 'the', 'amazon', 'appstore', 'is', 'just', 'so', 'much', 'more', 'successful', 'at', 'this', 'point', 'than', 'google', 'play']","['1', '0', '0', '0', '0', '0', '0', '0', '0', '3', '3', '0', '0', '0', '0', '0', '0', '0', '1', '3', '0', '0', '0', '0', '3', '4', '0', '0', '0', '0', '1', '3']"
"['zach', 'i', 'love', 'google', 'adsense', 'and', 'find', 'it', 'easier', 'in', 'most', 'ways', 'than', 'amazon']","['0', '0', '0', '1', '3', '0', '0', '0', '3', '0', '0', '0', '0', '1']"
"['still', 'simply', 'writing', 'an', 'app', 'and', 'uploading', 'it', 'to', 'google', 's', 'cloud', 'is', 'significantly', 'easier', 'than', 'fiddling', 'with', 'amazon', 'web', 'services', 'and', 'beanstalk']","['0', '0', '3', '4', '4', '0', '0', '0', '0', '1', '0', '0', '0', '0', '3', '0', '0', '0', '1', '0', '0', '0', '0']"
"['it', 's', 'the', 'first', 'i', 've', 'heard', 'of', 'the', 'google', 'books', 'site', 'too', 'and', 'the', 'book', 'viewing', 'is', 'much', 'easier', 'for', 'me', 'than', 'on', 'the', 'amazon', 'site']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '3', '4', '0', '0', '3', '0', '0', '0', '0', '0', '1', '0']"
"['that', 'quotation', 'explains', 'why', 'the', 'amazon', 'appstore', 'is', 'both', 'smaller', 'than', 'google', 'market', 'and', 'safer']","['0', '0', '0', '0', '0', '1', '3', '0', '0', '3', '0', '1', '3', '0', '3']"
"['each', 'of', 'these', 'devices', 'offers', 'very', 'similar', 'hardware', 'components', 'including', 'an', '8', 'inch', 'screen', 'running', 'at', 'a', 'lowly', 'resolution', 'of', 'just', '1280', 'x', '800', 'the', 'google', 'nexus', '7', 'offers', 'a', 'superior', '1080p', 'screen', 'whereas', 'the', 'amazon', 'kindle', 'fire', 'hdx', 'goes', 'even', 'higher', 'at', '1920', 'x', '1200']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '0', '0', '0', '0', '3', '0', '0', '0', '0', '0', '0', '1', '3', '0', '0', '0', '3', '0', '3', '0', '0', '1', '3', '0', '0', '0', '0', '3', '0', '0', '0', '0']"
"['even', 'though', 'google', 'is', 'the', 'better', 'higher', 'growth', 'company', 'amazon', 'is', 'still', 'more', 'expensive']","['0', '0', '1', '0', '0', '3', '3', '3', '0', '1', '0', '0', '3', '4']"
"['leo', 'somebody', 'said', 'this', 'and', 'this', 'is', 'interesting', 'that', 'the', 'payment', 'api', 'is', 'easier', 'to', 'use', 'for', 'amazon', 'than', 'it', 'is', 'for', 'google']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '4', '0', '3', '0', '3', '0', '1', '0', '0', '0', '0', '1']"
"['with', 'the', 'roku', 'just', 'three', 'channels', 'of', 'netflix', 'hulu', 'and', 'amazon', 'gave', 'me', 'access', 'to', 'plenty', 'of', 'tv', 'far', 'more', 'easily', 'than', 'google', 'tv', 'ever', 'did', 'at', 'a', 'far', 'cheaper', 'price', 'in', 'a', 'device', 'much', 'easier', 'to', 'use']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '3', '0', '0', '0', '3', '0', '3', '4', '0', '1', '3', '0', '0', '0', '0', '0', '3', '3', '0', '0', '0', '0', '3', '0', '3']"
"['it', 'doesn', 't', 'help', 'that', 'google', 's', 'android', 'also', 'runs', 'rings', 'around', 'the', 'iphone', '5', 'with', 'a', 'broader', 'selection', 'of', 'devices', 'and', 'partners', 'than', 'windows', 'phone', 'offers', 'a', 'better', 'apps', 'selection', 'than', 'windows', 'phone', 'and', 'viable', 'ecosystem', 'choices', 'from', 'both', 'amazon', 'and', 'google']","['0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1', '0', '0', '0', '3', '3', '4', '4', '0', '0', '0', '1', '0', '0', '0', '3', '3', '4', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['the', 'changes', 'help', 'make', 'google', 'play', 'a', 'better', 'alternative', 'to', 'apple', 'and', 'amazon', 'alternatives']","['0', '0', '0', '0', '1', '3', '0', '3', '0', '0', '1', '0', '1', '0']"
"['although', 'the', 'google', 'play', 'version', 'of', 'a', 'game', 'tends', 'to', 'get', 'faster', 'updates', 'than', 'the', 'amazon', 'one']","['0', '0', '1', '3', '0', '0', '0', '0', '0', '0', '0', '3', '3', '0', '0', '1', '0']"
"['i', 'm', 'so', 'glad', 'i', 'did', 'because', 'google', 'play', 'is', 'so', 'much', 'better', 'than', 'the', 'amazon', 'appstore']","['0', '0', '0', '0', '0', '0', '0', '1', '3', '0', '0', '0', '3', '0', '0', '1', '3']"
"['it', 'also', 'then', 'allows', 'you', 'to', 'use', 'google', 'play', 'which', 'i', 'like', 'better', 'for', 'music', 'than', 'amazon']","['0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '3', '0', '3', '0', '1']"
"['i', 'don', 't', 'recall', 'the', 'specific', 'example', 'right', 'now', 'i', 'just', 'noticed', 'that', 'google', 'music', 'played', 'it', 'better', 'than', 'amazon', 'mp3']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '3', '0', '0', '3', '0', '1', '3']"
"['again', 'the', 'kingston', 'v', '100', 'does', 'very', 'well', 'opening', 'photoshop', 'faster', 'than', 'the', 'crucial', 'm4', 'and', 'much', 'faster', 'than', 'the', 'intel', 'x25', 'm']","['0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '3', '0', '0', '0', '0', '0', '0', '3', '0', '0', '1', '0', '0']"
"['it', 's', 'because', 'the', 'kingston', 'ram', 'is', 'faster', 'than', 'stock', 'and', 'the', 'integrated', 'intel', 'gpu', 'uses', 'the', 'system', 'ram']","['0', '0', '0', '0', '1', '3', '0', '3', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0']"
"['the', 'kingston', 'ssdnow', 'v', 'is', 'faster', 'in', 'this', 'test', 'than', 'the', 'small', 'intel', 'x25', 'v', 'but', 'the', 'raid', 'and', 'high', 'end', 'ssds', 'again', 'show', 'a', 'clear', 'lead']","['0', '1', '0', '0', '0', '3', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['the', 'kingston', 'v', 'series', 'is', 'suppose', 'to', 'be', 'faster', 'because', 'it', 'supports', 'sata', 'iii', 'while', 'the', '160gb', 'intel', 'x25', 'm', 'is', 'sata', 'ii']","['0', '1', '0', '0', '0', '0', '0', '0', '3', '0', '0', '0', '3', '4', '0', '0', '0', '1', '0', '0', '0', '3', '4']"
"['the', 'intel', 'drive', 'won', 'this', 'one', 'handily', 'coming', 'in', '10', 'to', '11', 'seconds', 'faster', 'than', 'the', 'kingston', 'drive', 'which', 'is', 'surprisingly', 'only', 'less', 'than', '2', 'seconds', 'faster', 'than', 'an', 'unaccelerated', 'hdd']","['0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['kingston', 'drives', 'are', 'priced', 'slightly', 'higher', 'than', 'intel', 's', 'for', 'unknown', 'reasons', 'but', 'it', 'should', 'be', 'safe', 'to', 'assume', 'that', 'it', 'is', 'since', 'they', 'have', 'to', 'relabel', 'package', 'and', 'market', 'the', 'drives', 'after', 'purchasing', 'the', 'drives', 'from', 'intel']","['1', '0', '0', '3', '0', '3', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1']"
"['corporate', 'grade', 'drives', 'from', 'intel', 'have', 'a', 'lot', 'higher', 'total', 'writes', 'and', 'i', 'think', 'ocz', 'vertex', '4', 'drives', 'are', 'still', 'the', 'kings', 'with', 'over', '9000', 'estimated', 'writes', 'kingston', 'hyper', 'x', '3k', 's', 'for', 'example', 'are', 'around', '3ooo', 'and', 'it', 'has', 'really', 'intelligent', 'firmware']","['0', '0', '0', '0', '1', '0', '0', '0', '3', '3', '4', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['in', 'the', 'atto', '512k', '8mb', 'test', 'the', 'kingston', '2nd', 'generation', 'drive', 'got', 'us', 'about', '56mb', 's', 'more', 'than', 'it', 's', 'older', 'brother', 'the', 'intel', 'x25', 'm', 'which', 'is', 'a', 'pretty', 'good', 'generational', 'performance', 'increase']","['0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '3', '0']"
"['i', 'can', 'easily', 'believe', 'microsoft', 'is', 'growing', 'faster', 'than', 'amazon', 'as', 'an', 'iaas', 'provider', 'percentage', 'wise', 'because', 'it', 'has', 'a', 'smaller', 'base', 'that', 's', 'easier', 'to', 'grow', 'in', 'percentages', 'than', 'amazon', 's']","['0', '0', '0', '0', '1', '0', '3', '4', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0']"
"['on', 'the', 'surface', 'amazon', 'coins', 'are', 'easier', 'to', 'figure', 'out', 'than', 'say', 'microsoft', 'points', 'on', 'the', 'xbox', '360', 'which', 'cost', '1', 'for', 'every', '80', 'points']","['0', '0', '0', '1', '3', '0', '3', '0', '3', '4', '0', '0', '1', '3', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['ironically', 'i', 'was', 'poking', 'into', 'cloud', 'benchmarking', 'hoping', 'to', 'learn', 'that', 'microsoft', 'azure', 'was', 'faster', 'than', 'both', 'amazon', 'and', 'google']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '3', '0', '0', '1', '0', '1']"
"['quarterly', 'financial', 'results', 'released', 'this', 'week', 'revealed', 'a', 'big', 'surprise', 'microsoft', 's', 'azure', 'is', 'growing', 'at', 'a', 'faster', 'clip', 'than', 'amazon', 'web', 'services', 'at', 'least', 'in', 'terms', 'of', 'revenue']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '3', '0', '0', '3', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '3']"
"['and', 'though', 'microsoft', 'azure', 'had', 'a', 'slightly', 'faster', 'average', 'ping', 'time', 'than', 'amazon', 's3', 'likely', 'because', 'amazon', 's3', 'is', 'much', 'more', 'heavily', 'used', 'than', 'microsoft', 'azure', 'amazon', 'nevertheless', 'had', 'the', 'lowest', 'variability']","['0', '0', '1', '0', '0', '0', '0', '3', '0', '3', '4', '0', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0']"
"['the', 'open', 'source', 'libraries', 'and', 'the', 'scalability', 'of', 'the', 'open', 'platform', 'plus', 'the', 'economics', 'of', 'amazon', 'web', 'services', 'are', 'way', 'better', 'than', 'microsoft']","['0', '0', '0', '3', '0', '0', '3', '0', '0', '0', '0', '0', '0', '3', '0', '1', '3', '4', '0', '0', '3', '0', '1']"
"['i', 'bought', 'my', 'subsription', 'on', 'amazon', 'because', 'it', 'was', 'a', 'better', 'deal', 'than', 'the', 'standard', '60', 'microsoft', 'or', 'eb', 'charge']","['0', '0', '0', '3', '0', '1', '0', '0', '0', '0', '3', '0', '0', '0', '0', '0', '1', '0', '0', '0']"
"['altho', 'ebay', 'amazon', 'and', 'yahoo', 'have', 'better', 'opportunities', 'than', 'microsoft', 'since', 'they', 'currently', 'control', 'the', 'point', 'of', 'sale', 'transaction', 'consider', 'that', 'ppc', 'based', 'advertising', 'beat', 'the', 'pants', 'off', 'cpm', 'based', 'advertising', 'by', 'providing', 'better', 'roi', 'and', 'more', 'performance', 'based', 'value', 'for', 'the', 'advertiser', 's', 'dollar']","['0', '1', '1', '0', '1', '0', '3', '3', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['amazon', 'could', 'build', 'a', 'social', 'network', 'that', 'incorporates', 'and', 'integrates', 'both', 'the', 'virtual', 'and', 'physical', 'worlds', 'better', 'than', 'anything', 'out', 'there', 'right', 'now', 'that', 'apple', 'itunes', 'or', 'facebook', 'twitter', 'or', 'google', 'microsoft', 'could', 'ever', 'hope', 'to', 'accomplish']","['1', '0', '0', '0', '3', '4', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0', '1', '0', '0', '1', '1', '0', '0', '0', '0', '0']"
"['i', 'find', 'it', 'bizarre', 'that', 'microsoft', 'charge', 'more', 'for', 'digital', 'distribution', 'than', 'amazon', 'charge', 'to', 'post', 'a', 'dvd']","['0', '0', '0', '0', '0', '1', '3', '4', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0']"
"['amazon', 'is', 'clearly', 'the', 'dominant', 'player', 'and', 'has', 'the', 'dominant', 'market', 'share', 'but', 'in', 'some', 'markets', 'especially', 'the', 'large', 'enterprise', 'market', 'microsoft', 'is', 'trying', 'to', 'leverage', 'its', 'strong', 'relationships', 'with', 'it', 'and', 'its', 'extensive', 'cloud', 'offerings']","['1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '0']"
"['amazon', 'retains', 'its', 'dominant', 'position', 'with', 'greater', 'market', 'share', 'than', 'its', 'four', 'nearest', 'rivals', 'combined', 'but', 'microsoft', 'has', 'now', 'established', 'itself', 'as', 'the', 'clear', 'number', 'two', 'in', 'the', 'market']","['1', '0', '0', '3', '0', '0', '3', '3', '4', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['while', 'amazon', 'is', 'arguably', 'the', 'biggest', 'cloud', 'player', 'in', 'the', 'industry', 'vmware', 'partners', 'say', 'vcloud', 'hybrid', 'will', 'have', 'a', 'greater', 'effect', 'on', 'microsoft', 'which', 'also', 'is', 'making', 'a', 'move', 'on', 'the', 'virtualization', 'cloud', 'synergy', 'front', 'with', 'its', 'hyper', 'v', 'and', 'windows', 'azure', 'software']","['0', '1', '0', '0', '0', '3', '3', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['synergy', 'said', 'that', 'amazon', 'continues', 'to', 'hold', 'onto', 'its', 'first', 'place', 'position', 'with', 'a', 'market', 'share', 'greater', 'than', 'its', 'four', 'nearest', 'competitors', 'but', 'microsoft', 'has', 'become', 'the', 'second', 'largest', 'player']","['0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '4', '3', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0']"
"['it', 'should', 'come', 'as', 'no', 'surprise', 'that', 'microsoft', 'will', 'embrace', 'this', 'new', 'direction', 'and', 'push', 'towards', 'a', 'greater', 'market', 'share', 'against', 'the', 'likes', 'of', 'amazon', 'and', 'google']","['0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '3', '4', '0', '0', '0', '0', '1', '0', '1']"
"['amazon', 'is', 'said', 'to', 'be', 'pricing', 'the', 'console', 'at', '300', 'cheaper', 'than', 'what', 'microsoft', 'and', 'sony', 'offers']","['1', '0', '0', '0', '0', '0', '0', '3', '0', '0', '3', '0', '0', '1', '0', '1', '0']"
"['note', 'that', 'this', 'makes', 'microsoft', 'a', 'hair', 'cheaper', 'by', '0', '005', 'hour', 'than', 'amazon', 'for', 'windows', 'instances', 'for', 'the', 'time', 'being']","['0', '0', '0', '0', '1', '0', '0', '3', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0']"
"['just', 'five', 'days', 'ago', 'microsoft', 'announced', 'general', 'availability', 'of', 'its', 'windows', 'azure', 'infrastructure', 'cloud', 'a', 'cheaper', 'cloud', 'than', 'amazon', 'and', 'rackspace']","['0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '3', '0', '1', '0', '0']"
"['microsoft', 'proved', 'to', 'have', 'faster', 'write', 'and', 'read', 'speeds', 'across', 'file', 'sizes', 'up', 'to', '1mb', 'while', 'amazon', 'topped', 'the', 'write', 'speeds', 'for', 'files', 'larger', 'than', '1mb']","['1', '0', '0', '0', '3', '3', '4', '4', '4', '0', '0', '0', '0', '0', '0', '0', '1', '3', '0', '3', '4', '0', '0', '0', '0', '0']"
"['wells', 'fargo', 's', 'gray', 'powell', 'comes', 'to', 'the', 'defense', 'of', 'rackspace', 'shares', 'reiterating', 'an', 'outperform', 'rating', 'noting', 'that', 'microsoft', 'basically', 'said', 'that', 'enterprises', 'doing', 'larger', 'deployments', 'would', 'receive', 'discounts', 'that', 'are', 'better', 'than', 'amazon', 'for', 'commodity', 'services', 'like', 'compute', 'storage', 'and', 'bandwidth']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '0', '0', '3', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0']"
"['microsoft', 'was', 'a', 'larger', 'threat', 'than', 'amazon', 'ever', 'can', 'be']","['1', '0', '0', '3', '3', '0', '1', '0', '0', '0']"
"['amazon', 'is', 'now', 'on', 'track', 'to', 'become', 'larger', 'than', 'microsoft', 'sometime', 'in', '2013']","['1', '0', '0', '0', '0', '0', '0', '3', '0', '1', '0', '0', '0']"
"['every', 'time', 'you', 'search', 'your', 'own', 'database', 'you', 'are', 'creating', 'a', 'small', 'file', 'that', 'will', 'be', 'sent', 'to', 'amazon', 'who', 'employ', 'workers', 'as', 'slave', 'labour', 'ubuntu', 'is', 'now', 'worse', 'than', 'microsoft', 'in', 'effect', 'because', 'at', 'least', 'microsoft', 'tell', 'you', 'when', 'they', 'want', 'to', 'use', 'your', 'personal', 'information']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '3', '0', '1', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
"['historically', 'he', 'said', 'amazon', 'is', 'known', 'to', 'pay', 'a', 'slightly', 'lower', 'base', 'salary', 'than', 'such', 'companies', 'as', 'google', 'and', 'microsoft']","['0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '3', '0', '3', '0', '0', '0', '0', '1', '0', '1']"
"['this', 'means', 'that', 'your', 'base', 'pay', 'of', '115', '000', 'at', 'amazon', 'is', 'already', 'higher', 'than', 'what', 'you', 'should', 'be', 'offered', 'at', 'microsoft']","['0', '0', '0', '0', '0', '3', '0', '0', '0', '0', '1', '0', '0', '3', '0', '0', '0', '0', '0', '0', '0', '1']"
