words,labels
"[my original contention was that , quote , every sport is a ' mental game ' and tennis requires no greater mental strength than football , baseball , cricket , golf , basketball , etc , etc .]",[O O O O O O O O O O O O O O O O O B-Object B-Aspect O B-Predicate B-Aspect I-Aspect O B-Object O O O O O O O B-Object O O O O O]
"[in sports such as football , soccer , or basketball the chances of being injured by an opponent during the game are much greater than in sports such as tennis or track and field .]",[O O O O B-Object O O O O B-Object O B-Aspect I-Aspect I-Aspect I-Aspect O O O O O O O O B-Predicate O O O O O B-Object O O O O O]
"[also , every sport is a ' mental game ' and tennis requires no greater mental strength than football , baseball , cricket , golf , basketball , etc , etc - as anyone who has played those sports at a serious level can tell you .]",[O O O O O O O O O O O B-Object B-Aspect O B-Predicate B-Aspect I-Aspect O B-Object O O O O O O O B-Object O O O O O O O O O O O O O O O O O O O O]
[basketball in generally is harder than tennis because it ' s a team sport .],[B-Object O O O B-Predicate O B-Object O O O O O O O O]
"[tennis players may have better gpa than student athletes of other team sports , such as football and basketball .]",[B-Object O O O B-Predicate B-Aspect O O O O O O O O O O O O B-Object O]
[tennis is better for fernandez than basketball .],[B-Object O B-Predicate B-Aspect I-Aspect O B-Object O]
"[although tennis has been around longer than many other american sports like basketball , football or baseball , it ' s more of a challenge to find tennis racquets in movies or television shows .]",[O B-Object O O O B-Predicate O O O O O O B-Object O O O O O O O O O O O O O O B-Object O O O O O O O]
"[there probably are more skills to learn in tennis than in basketball , and i believe this because in general people seem to take a longer time to learn how to play tennis at a respectable level than to learn how to play basketball .]",[O O O O O O O O B-Object O O B-Object O O O O O O O O O O O O O B-Predicate B-Aspect I-Aspect I-Aspect O O O B-Object O O O O O B-Aspect I-Aspect O O O B-Object O]
[evidently it has something do with the basketball being so much larger than the tennis ball .],[O O O O O O O B-Object O O O B-Predicate O O B-Object O O]
[the point is short guys have a much larger impact in basketball than they do in tennis .],[O O O B-Aspect I-Aspect O O O B-Predicate B-Aspect O B-Object O O O O B-Object O]
"[a key assumption here is that the mass of the basketball is much larger than the mass of the tennis ball , so that the speed of the basketball effectively remains unchanged after the collision .]",[O O O O O O O O O O B-Object O O B-Predicate O O O O O B-Object B-Aspect O O O O O O O B-Object O O O O O O O]
"[actually i find that bball shoes have enough lateral protection , as i do a lot of lateral movements in basketball as well especially on defense , only difference is the cushioning of bball shoes are better than tennis shoes since they have to cushion the impact from jumping .]",[O O O O O O O O O O O O O O O O O O O O B-Object O O O O O O O O O O O O O B-Aspect O B-Predicate O B-Object B-Aspect O O O O O O O O O O]
[the tennis ball is going up 8 meters / second faster than the basketball .],[O B-Object O O O O O O O O B-Predicate O O B-Object O]
"[it turns out that since the tennis ball flies up three times faster than it would without the basketball , that velocity translates into a lot of kinetic energy .]",[O O O O O O B-Object B-Aspect O O O O B-Predicate O O O O O B-Object O O O O O O O O O O O]
"[enberg was out of place with the faster pace of the nfl and college basketball , but the slower pace of tennis works well for dick and his abilities at this stage of his career .]",[O O O O O O O B-Predicate B-Aspect O O O O O B-Object O O O B-Predicate B-Aspect O B-Object O O O O O O O O O O O O O O]
"[that ' s today i agree , i believe the trend is going to be bigger db ' s nick you won ' t change my opinion on this , tennis players are taller then in the day when johnny mac was playing , basketball players are taller , in general football players have gotten big faster over the years that ' s a fact .]",[O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Object B-Aspect O B-Predicate O O O O O O O O O O B-Object B-Aspect O B-Predicate O O O B-Object B-Aspect O O O B-Predicate O O O O O O O O O]
"[the look of tennis is much nicer than basketball , but that improvement would still not impress modern video game players .]",[O B-Aspect O B-Object O O B-Predicate O B-Object O O O O O O O O O O O O O]
"[according to the athletic trainer ' s association and the american academy of pediatrics , the rate and severity of injuries for fencing is similar to tennis or golf and much safer than soccer , basketball , or football .]",[O O O O O O O O O O O O O O O O O O B-Aspect I-Aspect I-Aspect O O O O O B-Object O B-Object O O B-Predicate O O O B-Object O O B-Object O]
"[the number of active professional football players nowadays alone is much , much greater than the number of amateur or professional players in tennis history .]",[O B-Aspect O O O B-Object O O O O O O O B-Predicate O O B-Aspect I-Aspect I-Aspect O O O O B-Object O O]
[imho you can ' t say a star football player is greater than a star tennis player .],[O O O O O O O O B-Object B-Aspect O B-Predicate O O O B-Object B-Aspect O]
"[for example , someone who participates in contact sports such as hockey or football has a greater chance of being injured than someone who plays tennis .]",[O O O O O O O O O O O B-Object O B-Object O O B-Predicate B-Aspect I-Aspect I-Aspect I-Aspect O O O O B-Object O]
"[mainstream manly team sports like basketball and football are way , way cooler than sports such as table tennis and badminton .]",[O O O O O O O B-Object O O O O B-Predicate O O O O O B-Object O O O]
[football is also much easier to access than tennis .],[B-Object O O O B-Predicate B-Aspect I-Aspect O B-Object O]
"[tennis is pretty hard , but still easier than basketball and football .]",[B-Object O O O O O O B-Predicate O O O B-Object O]
"[and lets be serious , baking cookies for seven girls on a tennis team is way easier than making fudge for 30 boys on a football team .]",[O O O O O B-Aspect I-Aspect O O O O O B-Object O O O B-Predicate O O O O O O O O B-Object O O]
"[if i were in your position , i ' d keep at it in tennis , because a college tennis scholarship is a hell of a lot easier to obtain than a football scholarship , and there ' s nothing like free tuition ( especially now ).]",[O O O O O O O O O O O O O O B-Object O O O O B-Object O O O O O O O B-Predicate B-Aspect I-Aspect O O B-Object O O O O O O O O O O O O O O]
"[another thing the footballers agree on is that while tennis may be easier for a thirty - something to learn than football , it is also the more physically demanding sport .]",[O O O O O O O O O B-Object O O B-Predicate B-Aspect I-Aspect I-Aspect O O O O O B-Object O O O O O O O O O O]
"[tennis was a lot safer then football , and sora was just happy she was still allowed to play sports .]",[B-Object O O O B-Predicate O B-Object O O O O O O O O O O O O O O]
"[that said , again , average tennis matches best of five are already faster than football or baseball games .]",[O O O O O O B-Object O O O O O O B-Predicate O B-Object O O O O]
"[afterall , the cost of running a non - scholarship football program is far more expensive than running a full scholarship d1 tennis program .]",[O O O B-Aspect O O O O O O B-Object O O O B-Predicate I-Predicate O O O O O O B-Object O O]
[wagering on tennis is so much simpler than betting on football in one way .],[B-Aspect O B-Object O O O B-Predicate O B-Aspect O B-Object O O O O]
[and the number 1 reason why tennis is better than football ... there ' s no love in football .],[O O O O O O B-Object O B-Predicate O B-Object O O O O O O O B-Object O]
[baseball was more easier than it look rather than playing golf .],[B-Object O O B-Predicate O O O O O O B-Object O]
"[when the same principles are applied , hitting a baseball is far easier than hitting a golf ball .]",[O O O O O O O B-Aspect O B-Object O O B-Predicate O B-Aspect O B-Object O O]
"[for baseball to be easier to succeed it , the amount of kids playing golf would have to be less than 10 . 5 % that of those playing baseball .]]",[O B-Object O O B-Predicate B-Aspect I-Aspect O O O O O O O B-Object O O O O O O O O O O O O O O B-Object O]
[golf is easier to pick up than baseball .],[B-Object O B-Predicate B-Aspect I-Aspect O O B-Object O]
"[i ' m more of a baseball fan than a golf fan , but baseball is no easier .]",[O O O B-Predicate O O B-Object B-Aspect O O B-Object O O O B-Object O O B-Predicate O]
"[i like playing golf , golf can take a long long time , but sometimes even golf goes faster than baseball .]",[O O O B-Object O B-Object O O O O O O O O O O B-Object O B-Predicate O B-Object O]
[golf is growing in fav or faster than ever baseball grew and bids fair to supplant baseball in public favor .],[B-Object O O O O O B-Predicate O O B-Object O O O O O O B-Object O O O O]
"[you might think that a golf ball is heavier , so it should fall faster than a baseball .]",[O O O O O B-Object B-Aspect O B-Predicate O O O O O B-Predicate O O B-Object O]
"[the speed improvement from using a golf ball instead of a baseball would probably not be very large , but it seems plausible that a professional pitcher with some time to practice could throw a golf ball faster than a baseball .]",[O O O O O O B-Object O O O O B-Object O O O O O O O O O O O O O O O O O O O O O O O B-Object B-Aspect B-Predicate O O B-Object O]
"[of all the sports that i played - skiing , baseball , fishing - there is no greater example than golf , because you ' re playing against yourself and nature .]",[O O O O O O O O O O B-Object O O O O O O B-Predicate B-Aspect O B-Object O O O O O O O O O O O]
"[the $ 2 . 8 billion spent in 1999 on golf equipment was eight times greater than the amount spent on baseball and softball equipment , according to the sporting goods manufacturers association , and was second only to exercise equipment .]",[O O O O O O O O O O B-Object B-Aspect O O O B-Aspect O O O O O B-Object O O O O O O O O O O O O O O O O O O O O]
