label	text
0	what are the three elements your body needs trace amounts of for proper functioning
1	What are the best way to lead a life?
0	What should be done to gain weight in few days?
0	what is the wavelength of a gravity wave
0	do the supreme court justices have secret service
0	what does rea stand for in the great depression
0	what is the name of the oldest dutch gin
0	How can I regret?
0	who invented the pencil sharpener
0	who raps in groove is in the heart
0	what is the currency of serbia
0	What causes clear coat to peel off a car?
0	I'm not claiming to be smart, but I feel nervous and intellectually limited when talking with shallow people, is this normal?
0	Exactly how much coffee will stunt your growth?
0	what does a bad papaya taste like
0	What is the scope of SCRA?
0	where is the commuter rail in newburyport
0	when was the last time byu beat utah in football
1	What is the difference between data analyticis and data mining?
0	when did the spirit of st louis fly
0	What do South Koreans think about Indonesia?
0	how many types of flu vaccines are available
1	which is the longest river in pakistan ?
0	when is the new x-files coming on tv
0	With a forgotten Gmail password, how do you find an old Gmail password when you don't remember the recovery information?
0	what is accidental death and dismemberment insurance definition
0	What is the Reason behind human suffering?
0	who wrote wake me up inside
0	What are wart bandaids and how do they work?
0	when was the last time the dodgers went to the world series
1	What is your favorite meal ever?
0	what is nvr security system
0	who wrote and performed the theme song for dawsons creek
0	"What does ""ROTFL"" mean?"
0	What does it mean if you are vomiting white foam?
0	what does implied consent law mean?
0	what's unicode data
0	what type of analysis is correlations
0	when was harambe shot
0	What will happen if Pakistan is declared as a terrorist state?
0	what is miguel aceves mejía 's real name
0	what are padrinos
0	What is something seemingly small that traumatized you?
0	how many protein does a scrambled egg have?
0	Why most of the gambling bitcoin sites has an .io domain?
0	where is iron pillar located and what is it famous for
0	What causes the glow of luminescent sea life?
0	who won gold medal in rio olympics 2016
0	why philippine peso is depreciating
0	What does the age of Aquarius mean to Aquarii? Do they notice any change?
0	Why do some people consider eating meat unetical while eating plants is perfectly fine? Both are living creatures.
0	where did the phrase take with a grain of salt come from
0	what are alaska two different biomes
0	how much does a sourcing specialist make
0	when did the last country join the eu
0	when did season 4 of the 100 come out on netflix
0	what to do with white tail lungs?
0	Can sentiment analysis predict human qualities?
0	what is the meaning distinct accent
0	what are flowering shrubs
0	what is the government like in puerto rico
1	What are the best romantic Hollywood movies to watch?
1	what is a.good vitamin to enhance the brain
0	How do I stop them from abusing our family?
0	what is the square miles in aruba
0	when did the maccabees rule
0	what are the purposes of the occupational safety and health act of 1970
0	What is the 4th dimension?
0	How do news anchors that work the graveyard shift cope with their lifestyle?
0	in which document are integrated program management report (ipmr) reporting requirements
1	What is the corporate culture like at Century Bank? How is the culture different than other companies?
0	what does kyitl stand for
1	What are the biggest mistakes done by humans?
0	'who played selena''s mom in the movie'
1	What are the best practices for a developer?
0	antibodies are important in what type of immune response
0	What are cancellation charges if we cancel a TQWL?
0	is atenolol used for sinus tachycardia
1	Who will win the US election in 2016?
1	Who is/was the most underrated actor/actress in Bollywood?
0	how many seasons are there if bates motel
0	Is there such a thing as the philosophy of philosophy?
0	How is the word 'ingratiate' used in a sentence?
0	who does betty end up with archie comics
1	What books should entrepreneurs read?
1	Where is Mount Villarica located and how does its eruptive history compare to Mount Popocatépetl?
0	how much does stem cell institute cost
0	what is cafo
0	what is the max resolution on vga
0	how to clean out pond algae
0	How many days a week should I work out?
0	where is the zoo that we bought a zoo based on
0	What is the role of a Civil Engineer selected through ESE in Survey of India?
0	what does sk mean in crochet
0	what temperature should you cook meatloaf at
0	who sang diamonds are forever in the james bond movie
0	how bicycle tire tubes are sized
0	What do atmospheric scientists and environmental scientists think of each other?
1	what country has the highest gross domestic product
1	What is the best book or textbook on product management?
1	How do gas-liquid and gas-solid chromatography differ?
0	how long does it take for pregnancy symptoms to kick in?
0	How can I install BCM43xx drivers on Kali Linux?
0	what special properties does water have due to its polarity
0	What is the acceleration of a horizontally thrown object?
1	what is the difference between a state senator and a united states senator
