difficulty	preference	context	aspect	direct	opinion	argument	reason	method	factoid	super	comp	question	dataset
0	0	0	0	0	0	0	0	0	0	0	0	How does it feel when a penis enters a vagina, from either partner's point of view?	q
0	0	0	0	0	0	0	0	0	0	0	0	How does it feels to be on the top of Qutub Minar?	q
0	0	0	0	0	0	0	0	0	0	0	0	How does it feels to have a sibling?	q
0	0	0	0	0	0	0	0	0	0	0	0	How does it look like outside of the universe?	q
0	0	0	0	0	0	0	0	0	0	0	0	How does laryngitis compare to bronchitis?	q
0	0	0	0	0	0	0	0	0	0	0	0	How does law of attraction work with fate?	q
0	0	0	0	0	0	0	0	0	0	0	0	How does one achieve an honorary doctorate?	q
0	0	0	0	0	0	0	0	0	0	0	0	How does one become a diplomat?	q
0	0	0	0	0	0	0	0	0	0	0	0	How does one become a writer?	q
0	0	0	0	0	0	0	0	0	0	0	0	How does one reach their full potential?	q
0	0	0	0	0	0	0	0	0	0	0	0	How does one start a small business?	q
0	0	0	0	0	0	0	0	0	0	0	0	How does one stop teeth clenching and grinding?	q
0	0	0	0	0	0	0	0	0	0	0	0	How does Prof. Brijesh Kumar feel when a student bunks his class?	q
1	0	0	0	0	0	0	0	0	0	0	0	How does Quora decide the order of the answers to a question?	q
0	0	0	0	1	1	1	0	0	0	0	1	How does Shobhit University in Meerut's academic program compare to the University of Calcutta's?	q
0	0	0	0	0	0	0	0	0	0	0	0	"How does Simon change in the novel ""Lord of the Flies""?"	q
0	0	0	0	0	0	0	0	0	0	0	0	How does starving help to lose weight?	q
0	0	0	0	0	0	0	0	0	0	0	0	How does the ban on 500 and 1000 rupee notes helps to identify black money and corruption?	q
0	0	0	0	0	0	0	0	0	0	0	0	How does the CPU actually execute something?	q
0	0	0	0	0	0	0	0	0	0	0	0	How does the form of government in Jamaica differs from the one in Australia?	q
0	0	0	0	0	0	0	0	0	0	0	0	How does the waiting list in railway booking works?	q
0	0	0	0	0	0	0	0	0	0	0	0	How does the Zika Virus affect men and non pregnant women?	q
0	0	0	0	0	0	0	0	0	0	0	0	How does websites like Wikipedia, Times Of India etc earn money?	q
0	0	0	0	0	0	0	0	0	0	0	0	How does winning the world scholar's cup help?	q
0	0	0	0	0	0	0	0	0	0	0	0	How far can the light from my torch light reach?	q
0	0	0	0	0	0	0	0	0	0	0	0	How fast does a 747 need to go to take off?	q
0	1	1	0	0	1	1	0	0	0	0	1	How good is Unity for full fledged AR app development?	q
0	0	0	0	0	0	0	0	0	0	0	0	How good was Erich von Manstein as a general? What were his most decisive victories?	q
0	0	0	0	0	0	0	0	0	0	0	0	How has Donald Trump reacted to Meryl Streep's Golden Globes speech?	q
0	0	0	0	0	0	0	0	0	0	0	0	How has Jason Day's playing style changed throughout his career?	q
0	0	0	0	0	0	0	0	0	0	0	0	How has the year 2016 been for you?	q
0	0	0	0	0	0	0	0	0	0	0	0	How healthy are pinto beans?	q
0	0	0	0	0	0	0	0	0	0	0	0	How helpful is QuickBooks' auto data recovery support phone number to recover your corrupted data files?	q
0	0	0	0	0	0	0	0	0	0	0	0	How I can be good at handwriting?	q
0	0	0	0	0	0	0	0	0	0	0	0	How I can move in other Country with 1 million euros and good business experience but no degree to start a new life?	q
0	0	0	0	0	0	0	0	0	0	0	0	How I can speak English with fluency?	q
0	0	0	0	0	0	0	0	0	0	0	0	How imminent is World War three?	q
0	0	0	0	0	0	0	0	0	0	0	0	How important is truthfulness?	q
0	0	0	0	0	0	0	0	0	0	0	0	How important were the INR 500 & INR 1000 notes to an average person?	q
0	0	0	0	0	0	0	0	0	0	0	0	How India can win more medals at 2020 Olympics?	q
0	0	0	0	0	0	0	0	0	0	0	0	How intelligent is PM Modi?	q
0	0	0	0	0	0	0	0	0	0	0	0	"How is ""fake it till you make it"" true?"	q
0	0	0	0	0	0	0	0	0	0	0	0	"How is ""The Chambered Nautilus"" an extended metaphor?"	q
0	0	0	0	0	0	0	0	0	0	0	0	How is acceleration a vector quantity?	q
0	0	0	0	0	0	0	0	0	0	0	0	How is Android mobile app works on desktop.?	q
0	0	0	0	0	0	0	0	0	0	0	0	How is black money curbed with the ban of 1000 rupee notes and introducing new 500 and 2000 rupee notes?	q
0	0	0	0	0	0	0	0	0	0	0	0	How is black money gonna go off with no longer the use of same 500 and 1000 notes?	q
0	0	0	0	0	0	0	0	0	0	0	0	How is Chanakya IAS Academy?	q
0	0	0	0	0	0	0	0	0	0	0	0	How is China's unemployment rate so low?	q
0	0	0	0	0	0	0	0	0	0	0	0	How is CSE at Bhagwan mahaveer institute of engineering and technology, sonipat as from now on it is affiliated from GGSIPU?	q
0	0	0	0	0	0	0	0	0	0	0	0	How is Harsha Bhogle as a person?	q
0	0	0	0	0	0	0	0	0	0	0	0	How is Hillary Clinton like in person?	q
0	0	0	0	0	0	0	0	0	0	0	0	How is HPV cured?	q
0	0	0	0	0	0	0	0	0	0	0	0	How is Kopi Luwak produced?	q
0	0	0	0	0	0	0	0	0	0	0	0	How is life for a IIIT Hyderabad CLD student?	q
0	0	0	0	0	0	0	0	0	0	0	0	How is life in the Philippines?	q
0	0	0	0	0	0	0	0	0	0	0	0	"How is life of ""body part model"" in India?"	q
0	0	0	0	0	0	0	0	0	0	0	0	How is Lipton Green Tea related to weight loss?	q
0	0	0	0	0	0	0	0	0	0	0	0	How is NUANCE for freshers to work for?	q
0	0	0	0	0	0	0	0	0	0	0	0	How is refugee crisis in Europe?	q
0	0	0	0	0	0	0	0	0	0	0	0	How is Roger Federer off the court?	q
0	0	0	0	0	0	0	0	0	0	0	0	How is the application of the Law of Combined Gas?	q
0	0	0	0	0	0	0	0	0	0	0	0	How is the evaluation of class 10 CBSE board exam paper?	q
0	0	0	0	0	0	0	0	0	0	0	0	How is the first day of the President of the United States?	q
0	0	0	0	0	0	0	0	0	0	0	0	How is the Greyhound price system set up?	q
0	0	0	0	0	0	0	0	0	0	0	0	How is the height of a place from sea level calculated? What method is used by scientists?	q
0	0	0	0	0	0	0	0	0	0	0	0	How is the job oppertunities for game developers in 10 years down the road?	q
0	0	0	0	0	0	0	0	0	0	0	0	How is the quality of Goldie Cosmetics?	q
0	0	0	0	0	0	0	0	0	0	0	0	How is the simple past tense used in sentences?	q
0	0	0	0	0	0	0	0	0	0	0	0	How is the word 'ingratiate' used in a sentence?	q
0	0	0	0	0	0	0	0	0	0	0	0	How is the word 'penance' used in a sentence?	q
0	0	0	0	0	0	0	0	0	0	0	0	How is the word 'zealot' used in a sentence?	q
0	0	0	0	0	0	0	0	0	0	0	0	"How is the word ""calumny"" used in a sentence?"	q
0	0	0	0	0	0	0	0	0	0	0	0	How is Wikipedia possible?	q
0	0	0	0	0	0	0	0	0	0	0	0	How k9protection works?	q
0	0	0	0	0	0	0	0	0	0	0	0	How legit is www.wtsof.com?	q
0	0	0	0	0	0	0	0	0	0	0	0	How light bend with gravity?	q
0	0	0	0	0	0	0	0	0	0	0	0	"How long did it take you to get truly ""buff"" and sculpted muscles?"	q
0	0	0	0	0	0	0	0	0	0	0	0	How long does a hair transplant procedure take?	q
0	0	0	0	0	0	0	0	0	0	0	0	How long does a Harlem Globetrotter show last?	q
0	0	0	0	0	0	0	0	0	0	0	0	How long does it take for someone to drown?	q
0	0	0	0	0	0	0	0	0	0	0	0	How long does it take to from green card to US citizenship? Can you speed it up?	q
0	0	0	0	0	0	0	0	0	0	0	0	How long does it take to get to Mars?	q
0	0	0	0	0	0	0	0	0	0	0	0	How long does it take to make a single episode of The Regular Show?	q
0	0	0	0	0	0	0	0	0	0	0	0	How long is the Nile River?	q
0	0	0	0	0	0	0	0	0	0	0	0	How loud can a human voice go? Who is louder, men or women?	q
0	0	0	0	0	0	0	0	0	0	0	0	How many baseballs are used in an MLB season?	q
0	0	0	0	0	0	0	0	0	0	0	0	How many black airline pilots are there in the US?	q
0	0	0	0	0	0	0	0	0	0	0	0	How many Bollywood Actresses takes drugs in real life?	q
0	0	0	0	0	0	0	0	0	0	0	0	How many books are same in Bible and Quran?	q
0	0	0	0	0	0	0	0	0	0	0	0	How many calories does domino's regular cheese burst pizza have?	q
0	0	0	0	0	0	0	0	0	0	0	0	"How many cuts were in the film ""Birdman""?"	q
0	0	0	0	0	0	0	0	0	0	0	0	How many days a week should I work out?	q
0	0	0	0	0	0	0	0	0	0	0	0	How many days does it take to receive the hall ticket for NIOS ODES exam?	q
0	0	0	0	0	0	0	0	0	0	0	0	How many different keys do trumpets come in?	q
0	0	0	0	0	0	0	0	0	0	0	0	How many Facebook victims were there in the years 2005 - 2016?	q
0	0	0	0	0	0	0	0	0	0	0	0	How many galaxies are there in the observable universe?	q
0	0	0	0	0	0	0	0	0	0	0	0	How many hedge funds are there in New York City?	q
0	0	0	0	0	0	0	0	0	0	0	0	How many marks we have to get in sir j j college of architecture?	q
0	0	0	0	0	0	0	0	0	0	0	0	How many of You dying to watch Sherlcok season 4?	q
0	0	0	0	0	0	0	0	0	0	0	0	How many people around the world are playing Clash of Clans? Is it the most viral online game ever?	q
0	0	0	0	0	0	0	0	0	0	0	0	How many producers make 1 million a year?	q
0	0	0	0	0	0	0	0	0	0	0	0	How many questions do we need to solve to clear TCS Codevita 2016 Round 2?	q
0	0	0	0	0	0	0	0	0	0	0	0	How many search engines are there?	q
0	0	0	0	0	0	0	0	0	0	0	0	"How many seconds does a viewer have to watch in order to get recorded as ""viewed"" on Instagram story?"	q
0	0	0	0	0	0	0	0	0	0	0	0	How many social bookmarking sites posted daily?	q
0	0	0	0	0	0	0	0	0	0	0	0	How many students were recruited by housing at NIT, Delhi?	q
0	0	0	0	0	0	0	0	0	0	0	0	How many times can one have sex in a week?	q
0	0	0	0	0	0	0	0	0	0	0	0	How many times should I do skipping per day if I want to lose weight?	q
0	0	0	0	0	0	0	0	0	0	0	0	How many users need to download my app for me to start making money (5-10k/month) through advertising?	q
0	0	0	0	0	0	0	0	0	0	0	0	How many volts can kill you?	q
0	0	0	0	0	0	0	0	0	0	0	0	How many women did Genghis Khan sleep with?	q
0	0	0	0	0	0	0	0	0	0	0	0	How many years do you think humanity will still live?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much can I expect to pay for a shotgun?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much can I spend on rent in Manhattan if my yearly salary is $1 million?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much data can the human brain store? Is there any limit to it? Can humans keep storing information as much as they want? If so, how?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much do the stars of Bachelorette get paid?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much does a front bumper repair cost for a BMW 5 series?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much does a genuine leather jacket cost in France?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much does a gram of cocaine look like?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much does a quant earn?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much does a VP at a top tech company make?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much does it cost (yearly) to do a MS in Canada (in INR, including all)?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much does it cost to become a doctor?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much does it cost to decorate the White House for Christmas?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much does it cost to make an app for my business?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much does it cost to start a cafe?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much does it hurt to get a shoulder tattoo?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much does Ola and Uber driver earns in Chennai?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much does tata steel offer to an ece student in bit mesra?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much does youtube pay per 1000 views?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much homo sapiens lived and died on planet earth?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much investment would I need to start a car wrapping shop/business?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much money can a person earn from YouTube by re-uploading downloaded videos?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much money do I have to make to apply for a Capital One credit card?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much money does Bill Gates make per second?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much money is needed to start an ISP (internet service provider) business in India?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much money must a movie really make at box office to break even?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much personal money have you lost in a failed business, startup or investment?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much profit is there in poultry farms in India?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much water should I drink during a run while trying to lose a significant amount of water weight?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much will it cost if I want to run 2 1.5 tons air conditioners off-grid in Pakistan on solar panels only?	q
0	0	0	0	0	0	0	0	0	0	0	0	How much would it cost to start a TV channel?	q
0	0	0	0	0	0	0	0	0	0	0	0	How old is modern Hinduism and where did its features come from and why?	q
0	0	0	0	0	0	0	0	0	0	0	0	How one should know that he/she completely prepare for CA final exam?	q
0	0	0	0	0	0	0	0	0	0	0	0	How popular is transhumanism in China?	q
0	0	0	0	0	0	0	0	0	0	0	0	How quickly can one learn node.js and MongoDB if he is familiar with angularjs?	q
0	0	0	0	0	0	0	0	0	0	0	0	How root mean square speed related to measure average kinetic energy and why?	q
0	0	0	0	0	0	0	0	0	0	0	0	How safe is India for a lone young female traveller?	q
0	0	0	0	0	0	0	0	0	0	0	0	How safe is OpenVPN on Netgear Routers?	q
0	0	0	0	0	0	0	0	0	0	0	0	How should Californians vote on 2016's Proposition 54?	q
0	0	0	0	0	0	0	0	0	0	0	0	How should I calculate the electric motor power?	q
0	0	0	0	0	0	0	0	0	0	0	0	How should I calm myself down?	q
0	0	0	0	0	0	0	0	0	0	0	0	How should I categorize superpowers in my story?	q
0	0	0	0	0	0	0	0	0	0	0	0	How should I choose an authentication gem?	q
0	0	0	0	0	0	0	0	0	0	0	0	How should I handle pressure?	q
0	0	0	0	0	0	0	0	0	0	0	0	How should I increase my height?	q
0	0	0	0	0	0	0	0	0	0	0	0	How should I introspect myself?	q
0	0	0	0	0	0	0	0	0	0	0	0	How should I lose weight from my face?	q
0	0	0	0	0	0	0	0	0	0	0	0	How should I prepare for an interview at Credit Suisse?	q
0	0	0	0	0	0	0	0	0	0	0	0	How should I prepare for CDSE 2 2016?	q
0	0	0	0	0	0	0	0	0	0	0	0	How should I proceed?	q
0	0	0	0	0	0	0	0	0	0	0	0	How should I remove dark circles from eyes?	q
0	0	0	0	0	0	0	0	0	0	0	0	How should I use GitHub?	q
0	0	0	0	0	0	0	0	0	0	0	0	How should IQ be calculated?	q
0	0	0	0	0	0	0	0	0	0	0	0	How should one best prepare for IAS examination?	q
0	0	0	0	0	0	0	0	0	0	0	0	How should one prepare for CAT 2016?	q
0	0	0	0	0	0	0	0	0	0	0	0	How should one start preparing for UPSC when they're in first year of college? Plus what should be the strategy?	q
0	0	0	0	0	0	0	0	0	0	0	0	How should someone start making money with affiliate marketing?	q
0	0	0	0	0	0	0	0	0	0	0	0	How should working people aiming to take the CAT manage preparations with work?	q
0	0	0	0	0	0	0	0	0	0	0	0	How should you treat constipation at 4 weeks pregnant?	q
1	1	1	0	0	1	1	0	0	0	0	1	How significant would the damage to our environment be if Trump was elected president?	q
0	0	0	0	0	0	0	0	0	0	0	0	How startup get funding?	q
0	0	0	0	0	0	0	0	0	0	0	0	How strong of a bite is this for a human?	q
0	0	0	0	0	0	0	0	0	0	0	0	How sure are we that there are only 16 million colors?	q
0	0	0	0	0	0	0	0	0	0	0	0	How tall is Jennifer Aniston's stomach?	q
0	0	0	0	0	0	0	0	0	0	0	0	How tall is Kevin Rose in 2014 and how did he get to be that tall?	q
0	0	0	0	0	0	0	0	0	0	0	0	How the diode works?	q
0	0	0	0	0	0	0	0	0	0	0	0	How to convert red, yellow, and white RCA cables to HDMI?	q
0	0	0	0	0	0	0	0	0	0	0	0	How to have theperfectionist attitudeof the Japanese?	q
0	0	0	0	0	0	0	0	0	0	0	0	How to lock apps in Lenovo's k4 note by fingerprint?	q
0	0	0	0	0	0	0	0	0	0	0	0	How was Nazi Germany able to technologically surpass the Allies in so many ways?	q
0	0	0	0	0	0	0	0	0	0	0	0	How was the Red Cross funded?	q
0	0	0	0	0	0	0	0	0	0	0	0	How was VITEEE 2016?	q
0	0	0	0	0	0	0	0	0	0	0	0	How we can improve conversation problems?	q
0	0	0	0	0	0	0	0	0	0	0	0	How well do Indian students like research in US universities? What is their main motive of taking up research after studying in India?	q
0	0	0	0	0	0	0	0	0	0	0	0	How well do people speak English in Puerto Rico?	q
0	0	0	0	0	0	0	0	0	0	0	0	How were illegitimate children treated in the Victorian era?	q
0	0	0	0	0	0	0	0	0	0	0	0	How were saber tooth tiger fossils found?	q
0	0	0	0	0	0	0	0	0	0	0	0	How were the Pyramids constructed? Who built them?	q
0	0	0	0	0	0	0	0	0	0	0	0	How widely accepted are credit cards at small businesses and restaurants in Moldova?	q
0	0	0	0	0	0	0	0	0	0	0	0	How will a gap of two years after earning a mechanical B.Tech affect my career?	q
0	0	0	0	0	0	0	0	0	0	0	0	How will banning Rs. 500 and Rs. 1000 notes help in overcoming corruption in India?	q
0	0	0	0	0	0	0	0	0	0	0	0	How will be corruption free India?	q
0	0	0	0	0	0	0	0	0	0	0	0	How will Donald Trump deal with his business and be president at the same time?	q
0	0	0	0	0	0	0	0	0	0	0	0	How will real estate prices be affected in India after banning of 500 and 1000 rupees notes?	q
0	0	0	0	0	0	0	0	0	0	0	0	How will the ban of Rs 500 and Rs 1000 notes affect Indian economy?	q
0	0	0	0	0	0	0	0	0	0	0	0	How will Trump's presidency affect Indian students who are planning to do a PhD in the US?	q
0	0	0	0	0	0	0	0	0	0	0	0	How would I model a multilevel MongoDB document with backbone models, views, and collections?	q
0	0	0	0	0	0	0	0	0	0	0	0	How would I treat a miss using meth?	q
0	0	0	0	0	0	0	0	0	0	0	0	How would Saudi Arabia be if there were no oil reserves?	q
0	0	0	0	0	0	0	0	0	0	0	0	How would you handle stress people?	q
0	0	0	0	0	0	0	0	0	0	0	0	"How would you translate ""to give someone a guilt trip"" in Russian?"	q
0	0	0	0	0	0	0	0	0	0	0	0	I accidentally scraped something against the back of my hand and my veins look crossed should I be worried I am not in much pain?	q
0	0	0	0	0	0	0	0	0	0	0	0	I always feel terribly dizzy when I stand up, and sometimes even cannot see anything, but get well after a while.What's wrong with me?	q
0	0	0	0	0	0	0	0	0	0	0	0	I am 12th class non medical students. I want to be an IAS. What should I do after 12?	q
0	1	1	1	0	0	0	0	1	0	0	1	I am 14, and compared to some of my peers at school, my life seems very uninteresting, what can I start doing now to stop this?	q
0	0	0	0	0	0	0	0	0	0	0	0	I am 19 years old girl and my height is 5'3. How can I increase my height?	q
0	0	0	0	0	0	0	0	0	0	0	0	I am 24 working as an I.T professional from 7 months, I want to prepare for UPSC but fear of not having backup. What should I do ,How should I start?	q
0	0	0	0	0	0	0	0	0	0	0	0	I am 24 years old, aspiring to be an actor and thinking of joining an acting school, how can I get the right path?	q
0	0	0	0	0	0	0	0	0	0	0	0	I am a 14 year old girl and I am 5'7 (170cm) . Am I tall?	q
0	0	0	0	0	0	0	0	0	0	0	0	I am a 20 year old male. How can I last longer during sex?	q
0	0	0	0	0	0	0	0	0	0	0	0	I am a blogger. I want to get huge traffic on my blog. What should I do?	q
0	0	0	0	0	0	0	0	0	0	0	0	I am a medical college student majoring in clinical medicine.How can I study in Canada universityпјџ?	q
0	0	0	0	0	0	0	0	0	0	0	0	I am a new student in university and I don't have a specific vision about my way in the future yet, how should I choose my extra curricular courses?	q
0	0	0	0	0	0	0	0	0	0	0	0	I am a programmer, should I buy a MacBook or windows laptop?	q
0	0	0	0	0	0	0	0	0	0	0	0	I am a straight guy who is attracted to feminine-looking guys as well as women. What could be the reason for this?	q
0	0	0	0	0	0	0	0	0	0	0	0	I am buying plastic gears worth of Rs 130 (INDIA) from AliExpress. Will i be subjected to taxes?	q
0	0	0	0	0	0	0	0	0	0	0	0	I am Civil Engineering student aspiring for Civil Services. What subjects should I opt for in preparation of Mains?	q
0	0	0	0	0	0	0	0	0	0	0	0	I am considering in getting a PokГ©mon game for the 3DS, should I get X/Y, ORAS or await Sun/Moon?	q
0	0	0	0	0	0	0	0	0	0	0	0	I am expecting a mark of 78 on the GATE 2015 (mechanical) February 1st afternoon session, what rank can I expect with this score?	q
0	0	0	0	0	0	0	0	0	0	0	0	I am in first year. Can ayone guide me with the route for IAS?	q
0	0	0	0	0	0	0	0	0	0	0	0	I am looking to start a company that will be creating a mobile app. What are some expenses that I will need to consider while modeling this out outside marketing, app development, office space, servers, etc.?	q
0	0	0	0	0	0	0	0	0	0	0	0	I am residing in a country near Africa, to start a website to mobile/dth recharge online.can anyone sugest me some cheap and trusted api providers?	q
0	0	0	0	0	0	0	0	0	0	0	0	I am thinking to buy a Lenovo K3 Note, but out of all its features, its camera is of the worst quality. Should I buy it or not?	q
0	0	0	0	0	0	0	0	0	0	0	0	I am travelling Almaty (Kazakhstan) To Delhi (India) - to Thailand. Being a Pakistani is this safe to take transit from Indian Airport now a days?	q
0	0	0	0	0	0	0	0	0	0	0	0	I am working on one site. But two versions, one is India and other is USA. Domain name is same for the site, content is also the same. Only urls are different. Will it affect for SEO?	q
0	0	0	0	0	0	0	0	0	0	0	0	I believe I have mental blockage for last 11years.sadly no phsychiatrist or counsellor were not concern. I lost learning skills for last 11 years.?	q
0	0	0	0	0	0	0	0	0	0	0	0	I booked e-ticket from IRCTC but , My gender is wrongly registered , how can I change it?	q
0	0	0	0	0	0	0	0	0	0	0	0	I can't understand calculus. What are some suggestions?	q
0	0	0	0	0	0	0	0	0	0	0	0	I deleted my WhatsApp (not account) for three months, now after I started it again will I be able to see who messaged me in these three months?	q
0	0	0	0	0	0	0	0	0	0	0	0	I don't want to pass BPD to a child so I won't have children. I don't want them to suffer as I do. Is this acceptable or stupid?	q
0	0	0	0	0	0	0	0	0	0	0	0	I expressed interest in a co-worker and was rejected. Now whenever she sees me, she acts like I am a complete stranger. How should I handle this?	q
0	0	0	0	0	0	0	0	0	0	0	0	I feel anxious when I don't get attention. What is this?	q
0	0	0	0	0	0	0	0	0	0	0	0	I feel extremely depressed but I dont know why?	q
