question,label
who plays todd in scott pilgrim vs the world,0
How did Ernest Hemingway die?,0
Who is the main antagonist in the first expansion of Final Fantasy 14?,0
where is the air force academy located at,0
Who was formerly a WWE superstar and now a mayor?,0
Who is the only rapper to win a Pulitzer Prize?,0
how many state boundaries are completely defined by longitude and latitude,0
"How can I crawl the web for URLs of a specific country if I do not want the content, only URLs?",0
who is the tv show bones based on,0
What is the name of the actor who played Bruce Lee in Once Upon A Time In Hollywood?,0
Who played for the Minnesota Wolves until 2017 and currently plays their home games at the United Center in Chicago?,0
Which movie school did the director of Star Wars: A New Hope attend?,0
who is the artist of the cave paintings of altamira spain,0
When was the white tower of the Tower of London built?,0
Which book in the Game of Thrones series was released in 2005?,0
what day of the week was february 3 1959,0
Is Tom Holland older than Tobey Maguire?,1
"Of the 32 NFL teams, which 6 don't have a city in their name?",0
"Which state has a larger population, Missouri or Texas?",1
What is the longest ocean in the world?,0
Who hosted the largest ever free concert?,0
what do you need to claim mileage on taxes,0
Who is the master chief in Halo 3?,0
What is the fourth book in the Anastasia Krupnik series?,0
when was the internet invented what year,0
Which book in the Hunger Games original trilogy was not released as a single movie?,0
"Which actress starred in ""The Island"" and has a twin in real life?",0
How old was the final German emperor when he died?,0
"Which U.S. territory is bigger, Puerto Rico or Hawaii?",1
where arctic foxes live,0
who plays mr noodle's brother on sesame street,0
When did the Greeks establish democracy?,0
who plays on the tv show the resident,0
"Is Europe becoming more Anti Islam? If so, why?",0
Which treaty ended the War of Eighteen Twelve?,0
Who won the last Rookie of the Year award for the Seattle SuperSonics?,0
I came to know after 19 years that I am adopted. What should I do?,0
when does lofe of the party come out,0
when is the last time minnesota vikings won a superbowl,0
when was the last time royal assent was refused,0
Which Avengers movie made the most money?,0
Which Stephen King book is the longest?,0
What are the pre-requisites for creating a chat bot?,0
What was the first installment of the Halo series?,0
what is a result of a serious burn,0
"How many mountains in Brazil are below 1,000 meters?",0
john donne a valediction of my name in the window summary,0
Which Pirates of the Caribbean movie did Keira Knightley not appear in?,0
How did Freddy Mercury from Queen die?,0
who is 'jobright'?,0
how do you give money to your kids without pay taxes,0
who has the most elimination wins in challenge history,1
What year did Skyfall premiere?,0
Why is the PASCAL language more suited to a structured program?,1
How many U.S. presidents owned slaves?,0
Who is the quarterback for the Arizona Cardinals?,0
What computer language is the most useful?,1
Has Taylor Swift ever made a song with Katy Perry?,0
How many MLB teams are there?,0
Who does Jane Eyre end up with?,0
what county is graham nc located in,0
what on the bottom of the ocean floor,0
How many levels feature a turtle in A Link to the Past?,0
Who was the mentor of the author of the Red Mars trilogy?,0
Who was president during World War I?,0
How many U.S. states did John Edwards win in the 2004 Democratic Party Primaries?,0
Who won the 2019 NL MVP?,0
Did Kam Chancellor join the Seahawks in 1994?,1
Who is the oldest president that served in office?,0
Bruce died just six days before the release of which of his movies?,0
Which of the Great Lakes do not share a border with Indiana?,0
What is Lyra Silvertongue's daemon's name?,0
How many Batman movies did Christian Bale star in?,0
when does pam find out she's pregnant for the second time,0
Is Israel a US ally?,0
How do I see who's viewed my Instagram profile?,0
How many Thor movies are there?,0
who is the boy in it might get loud,0
Who was the first drummer in the Beatles?,0
who was blanche bruce,0
Why are the so-called jews allowed to exist?,0
Did The Chronic come out before 2000?,1
how much to charge for physician to attorney consult,0
Did Sucker Punch Productions develop Ghosts of Tsushima?,0
What is the third largest of the Great Lakes by volume?,0
Is it wise to discourage a child from pursuing his ambition to become a performing musician if he is ugly given that a performer needs to look good?,0
How do authors and writers keeps privacy of their content in the process of publishing books for securing their ownership?,0
Who is the main playable character in The Legend of Zelda: Breath of the Wild?,0
"What war did the US participate in for a longer period of time, the War in Afghanistan or the Vietnam War?",1
"Did Serena Williams win her first Grand Slam tournament before her sister, Venus Williams?",1
Which album won the most Grammy Awards?,0
Fighting: What is it like to be knocked out?,0
"What famous series of books by J.K. Rowling was not allowed into many public schools because of ""Satanic"" allegations?",0
what is difference between north america and south america,1
when does gnomeo and juliet 2 come out,0
Who ruled Rome the longest?,0
Do the Chinese like Jackie Chan?,0
How many people have won the title on American Ninja Warrior?,0
"Which actor played Terry Malloy in ""On the Waterfront"" and whose religion is Christian Scientist?",0
How many tennis matches has Serena Williams not won against Maria Sharapova?,0
"Which country has a smaller population, Russia or Gabon?",1
What is the sixth tallest mountain in North America?,0
Has Mick Schumacher won a Formula 1 Championship?,0
who is leslie white,0
How many NBA teams did Chris Paul play for?,0
Who was governor of Massachusetts and is now a U.S. senator?,0
Who was the longest running Roman emperor?,0
Will doing push-ups help me build muscle?,0
what are taxon common names,0
What was the first book JK Rowling wrote that was not part of her Harry Potter series?,0
Who was the first rap artist?,0
who does the voice of courage the cowardly dog,0
Which team plays at the United Center and used to have Michael Jordan?,0
What is the second installment of the Call of Duty series?,0
Is Brazil a democracy?,0
What is the first Sandlot movie called?,0
Is there a way to see a history of deleted photos on instagram?,0
what is business analyst of product development,0
where was the opening scene of cliffhanger filmed,0
When did Al Pacino get his first Oscar?,0
how much does it cost to make a clone,0
"How do I have a good initialization of prior probability, emission probability in Hidden Markov Models since HMMs are local optimal?",0
Which of the Chronicles of Narnia books were not written after 1950?,0
which type of cell are bacteria?,0
how much does an xbox one s weigh,0
Did the Trails in the Sky series come out before 2005?,1
How can I resist the urge to kill someone?,0
Who is the main character of the fifth installment of Halo?,0
How I can move in other Country with 1 million euros and good business experience but no degree to start a new life?,0
when did the first zoo open in the world,0
Which delegates to the Second Continental Congress did not sign the Declaration of Independence?,0
When did Stephen King have his first novel published?,0
Which justice had the shortest Supreme Court tenure?,0
What river flows through Egypt and is the longest river in the world?,0
How many Legend of Zelda games are there for the Nintendo 64?,0
Which NFL team has gone to the Super Bowl the most times?,0
