sentence,label
Haskell [SEP] Java [SEP] Nat Pryce noticed that collections were processed easier (and with less code) in the Haskell and Smalltalk solutions than in Java.,2
plywood [SEP] steel [SEP] Specifications: Solid hardwood & plywood frame with stainless steel legs.,0
BMW [SEP] Honda [SEP] People only believe your drive a BMW is because you are a wealthy individual who can afford a better car than a Honda Civic.,2
"golf [SEP] basketball [SEP] tennis, golf, basketball.",0
USB [SEP] Bluetooth [SEP] The WiMedia -based UWB specification is the basis for Certified Wireless USB and will be powering faster Bluetooth in the future.,0
"Sony [SEP] Dell [SEP] Side by side comparisons to other computers in the office put them all to shame ; Sony Support is more friendly than Dell Support, and easier to get straight to the issue with less...",2
CUDA [SEP] OpenCL [SEP] P.S. Do you have a small code snipped for fast FBO to PBO/host memory using CUDA or OpenCL (even if it is not faster than the current approach)?,0
Buick [SEP] Cadillac [SEP] Kevin Eagleburger/Superior Buick Cadillac and DeWayne Black/Hendrick Motorsports 37:52,0
"wedding [SEP] holiday [SEP] Using Peter's superior craftsmanship and skillful ability to weave gold and silver, Toluca Watch Co has now introduced a new exclusive line of mesh wedding bands, just in time for the holiday season.",0
"virginia [SEP] pennsylvania [SEP] virginia, pennsylvania.",0
"wii [SEP] ps2 [SEP] Or worse, are they intending the wii version to look worse than the ps2 version?",1
"Nikon [SEP] Leica [SEP] Stable support and solid design     Accomodates a variety of stage inserts     Compatible with Nikon, Olympus, Zeiss and Leica upright and inverted microscopes",0
"Ford [SEP] Chrysler [SEP] Ford, Chrysler, and Honda, factory trained.",0
"plywood [SEP] metal [SEP] Design Blu Dot, 2007 Solid hardwood & plywood frame, foam, blackened metal base, upholstery",0
"IBM [SEP] Dell [SEP] Granted, Pentium 4M was a horrible CPU platform to start with but somehow IBM pulled off a decent design based on same processor with the T30 and Dell didn't.",2
chalk [SEP] paint [SEP] The lighter color works so much better in the room instead of the chalk paint® Antibes.,0
"Dell [SEP] Intel [SEP] Display chip - Even though the processor is better than the Atom N-series, Dell has teamed it up with an Intel 500 graphics media accelerator.",0
"Chevrolet [SEP] Toyota [SEP] The 2013 Chevrolet Malibu may not overtake the likes of the Ford Fusion, Hyundai Sonata and Toyota Camry, but it stands ready and willing to give them an even better run for their money.",0
"thanksgiving [SEP] halloween [SEP] The cooler weather brings on the more comforting foods and then before we know it, thanksgiving arrives, then halloween and pretty soon Christmas will be around the corner!",0
"Apple [SEP] Amazon [SEP] Google Music Launch Unveils a Solid Competitor to Apple, Amazon, Spotify",0
"Toyota [SEP] Ford [SEP] Not that Toyota, Nissan, Ford or any of the others are really any better.",0
"california [SEP] pennsylvania [SEP] The ""Building Better Care Forum"" featured speakers from california, Connecticut, Illinois, pennsylvania, Rhode Island and the Washington, D.C. area.",0
"cnn [SEP] fox [SEP] cnn, at this point you're no better than fox News.",1
"Amazon [SEP] Microsoft [SEP] Cheaper and easier cloud computing options from big companies like Amazon, Microsoft and Rackspace are making it simpler for businesses to eliminate physical servers, but are complicating the jobs of local information technology firms.",0
IBM [SEP] Microsoft [SEP] Acquisition of Lotus is expected to put IBM in a better position to compete with Microsoft in the areas of desktop applications and groupware products.,0
"concrete [SEP] stone [SEP] concrete Parking Areas Are Best! W CHU NATURAL stone SUPPLY Cooler Craftsman Masonry, Inc.",0
"IBM [SEP] Microsoft [SEP] World-leading companies like China Mobile, IBM, Microsoft and Nokia already rely on Symbio for faster, innovative, and highly cost-effective IT outsourcing.",0
"Haskell [SEP] Python [SEP] Haskell is faster than C++, more concise than Perl, more regular than Python, more flexible than Ruby, more typeful than C#, more robust than Java, and has absolutely nothing in common with PHP."" - Autrijus Tang (Pugs leader)",2
"football [SEP] golf [SEP] The subject could be football, golf, bocce ball, snake charming, lizard racing""weirder was always better...",0
football [SEP] basketball [SEP] But the solid improvement in football and basketball was notable.,0
psp [SEP] ds [SEP] psp/ds are toys.,0
"soda [SEP] chocolate [SEP] Since drinking is often easier, I'll often get a lot of my post race nutrition from liquid calories, like soda, chocolate milk or milk shakes.",0
Perl [SEP] Java [SEP] Perl and Python have much better support on almost all platforms than what seems to be the case for Java.,2
Python [SEP] Lisp [SEP] 3)it is easier to write small interpreters in languages like Python or ruby or Lisp vs languages like java or c# .This is particularly important for the logic chapters.,0
"Ruby [SEP] Java [SEP] Perl, PHP, Ruby, C, Java, MySQL, Oracle...",0
"steak [SEP] pizza [SEP] The food is decent, offering the usual chicken, steak and seafood dishes, along with pizza.",0
Bluetooth [SEP] USB [SEP] For example there is a decent Bluetooth speaker by the bed with a USB charging port.,0
"USB [SEP] Ethernet [SEP] A separate application talks about using peripheral ports, such as USB, FireWire and Ethernet connections , as secondary vents to bring cooler air into the housing.",0
milk [SEP] beer [SEP] We would keep a cooler for milk and juice (and beer ) and then eat cereal in the room.,0
"Windows 8 [SEP] Windows XP [SEP] Summary: I think Asus can sale a faster computer for that price anyway, it is good but not cheap, the touch screen is the best part, well if the computer have Windows 8, but every body knows that Microsoft Windows XP, vista, 7, 8 are crap, i will install on it Red Hat Enterprise Linux Desktop, Linux is the...",2
"Nokia [SEP] Samsung [SEP] The Nokia 3310 is in some ways better than the Samsung Galaxy S4, here's why",2
"pennsylvania [SEP] carolina [SEP] In the days before the conventions begin, Obama has taken a solid lead in Minnesota, leads outside the margin of error in Michigan, pennsylvania and New Mexico, and he is within 2% in red Florida, North carolina, Nevada.",0
"Google [SEP] Microsoft [SEP] Just playing devil's advocate here, but Google updates things far faster than Microsoft and Nokia.",2
Java [SEP] Groovy [SEP] Testing Java code with Groovy makes the tests less verbose and it's easier for the developers that clearly express the intent of each test method.,0
Honda [SEP] Toyota [SEP] consider a Honda or Toyota.,0
juice [SEP] soda [SEP] No juice or soda.,0
juice [SEP] tea [SEP] What better ingredient to pair with cranberry juice than tea!,0
"Direct3D [SEP] OpenGL [SEP] As it is, DirectX isn't going anywhere despite what anyone from Epic might say; Windows Direct3D support from drivers (for starters) is just better than the OpenGL support in a lot of cases, enough cases that it has to be supported or a game will just fall over on a lot of computers.",2
Python [SEP] Ruby [SEP] Python and Ruby are solid choices.,0
Samsung [SEP] Nokia [SEP] It was easier for Samsung to see what was happening than it was for Nokia.,2
Nike [SEP] Adidas [SEP] So don't let anyone tell you otherwise - it is top notch quality and lasts much better than most others - especially compared with Nike and Adidas.,0
phone [SEP] laptop [SEP] I get e-mails on my phone faster than when I'm sitting at my laptop.,2
"skiing [SEP] swimming [SEP] Stefano: Spent goods moments with my friends, meeting people and, of course TRAVELLING!!! My favorite sports are : climbing, skiing and swimming..if possible, in the sea is better!",0
Microsoft [SEP] Sony [SEP] Microsoft or Sony - Who's Better for Indies?,0
"Apple [SEP] Amazon [SEP] Apple  ( NASDAQ:AAPL ) is obviously the major player, with Amazon pushing its Kindle line harder this year than ever.",0
"Renault [SEP] Nissan [SEP] And it is better to do that in a Renault-Nissan environment than a totally separate environment.""",0
"iOS [SEP] Apple TV [SEP] - Compatibility with iOS 6, - Support for iPad mini, - Better support for ""Airplay Mirroring"" TV-Out (through Apple TV 2nd and 3rd generation), - Addition of ""Kid"", ""Numbers"", ""Cyrillic"" and ""Snellen"" optotypes, - Addition of an aspect-ratio calibration step in the geometry calibration panel, - One line improvement in displayable acuity range (e.g.",0
"softball [SEP] basketball [SEP] 3) My hobbies are softball (decent player), basketball (hopeless), and skiing.",0
"Google [SEP] Intel [SEP] For Mac-based participants:   Safari 3.0 or newer, Firefox 4.0 or newer or Google Chrome 5.0 or newer (JavaScript enabled) Mac OS X 10.6 - Snow Leopard or newer Intel processor (1GB of RAM or better recommended);Cable modem, DSL, ocan r better Internet connection.",0
Windows 8 [SEP] Windows XP [SEP] windows 7 or Windows 8. Let me know if you find any other faster way of mapping drives in Windows XP or Windows 7.,0
"Ethernet [SEP] Bluetooth [SEP] Falling in line with the same price and specs as its cousin the ASUS Chromebox, the HP Chromebox offers an Intel Celeron (2955U 1.4 GHz) processor, 2GB of RAM, 16GB of storage, Wifi 802.11n, 10/100 Ethernet, Bluetooth 4.0 and a solid assortment of ports including...",0
beer [SEP] tea [SEP] O: pretty decent fruit forward beer that just wasn't my cup of tea.,0
"beer [SEP] soda [SEP] tumbler, cooler, pub, or grand glass) is the perfect vessel for beer, mixed drinks or soda.",0
cement [SEP] concrete [SEP] cement or concrete are cooler than asphalt for your dog's pads.,0
"Motrin [SEP] Advil [SEP] since ive never had Motrin, remind me differnce from Advil.",0
"stone [SEP] metal [SEP] Shelly stone,"" ""shelly metal,"" etc. SHELPIT, SHILPIT, SHILPY, pale, sickly, nerveless, poorly, ill.",0
"JavaScript [SEP] PHP [SEP] Clean and convenient interface, quick startup, true flexibility and powerful features allow you to create and edit HTML, CSS, JavaScript, PHP and ASP code faster ...",0
Adidas [SEP] Nike [SEP] The standard Adidas jerseys are much nicer than those by Nike.,2
Sony [SEP] Microsoft [SEP] I think Nintendo and Sony have a better chance in the country than Microsoft.,2
"Mercedes-Benz [SEP] Audi [SEP] Even though Germany exports some high-quality cars so far the SUV's from the likes of BMW, Mercedes-Benz and Audi fare worse than domestic and Asian SUV's with regards to comfort, reliability and safety and that despite costing considerably more than most of these.",0
google [SEP] itunes [SEP] Will google Music Become Bigger and Better than itunes?,0
Asus [SEP] Gigabyte [SEP] Some good brands include Asus and Gigabyte.,0
"Python [SEP] Ruby [SEP] It would probably be much faster written in Python, Perl or Ruby:",0
"virginia [SEP] georgia [SEP] virginia coach Tony Bennett said georgia Tech is ""a better team"" this season.",1
JavaScript [SEP] PHP [SEP] It shows how JavaScript and PHP can be used in tandem to make a user's experience faster and more pleasant.,0
"Advil [SEP] Motrin [SEP] IMO this is the time for Ibuprofen (Advil, Motrin, etc.).",0
"MySQL [SEP] PostgreSQL [SEP] I think Subversion will remain in use for the same reason MySQL remains in use, even though it is drastically inferior to PostgreSQL -- inertia.",1
"Python [SEP] Perl [SEP] Which works better and is easy to learn - PHP, Python, PHP and Perl, or a combination?",0
"motorcycle [SEP] truck [SEP] ARCEE changes into a motorcycle and is very quick and acrobatic with her attacks, and BULKHEAD changes into an armoured truck and moves slower, but hits much harder.",2
wii [SEP] playstation [SEP] wii U GPU And CPU Slower Than Xbox 360 And playstation 3,1
"Dell [SEP] Hewlett-Packard [SEP] A Palm/Handspring duo should have a better chance of competing in the PDA space with large rivals such as Dell, Hewlett-Packard, and Sharp.",0
"facebook [SEP] amazon [SEP] One startup exec: ""They are no longer complete losers, although facebook and Google and Apple and amazon are still cooler.""",0
NetBeans [SEP] Eclipse [SEP] NetBeans and Eclipse offer more comfortable controls.,0
"Renault [SEP] Nissan [SEP] To refresh your memory, Better Place is the venture between Shai Agassi and Renault-Nissan that proposes to sell electric cars without batteries, then lease the batteries to consumers and allow replacement for longer journeys through regional infrastructures of battery quick-swap stations.",0
