id	asp	question	clean	pos	lemma
22945	1	What's the better investment: ZoomInfo, Hoovers, LeadzGen, InsideView, Jigsaw, DiscoverOrg or CRUSH Reports and why?	what s the better investment zoominfo hoovers leadzgen insideview jigsaw discoverorg or crush reports and why	['WP', 'VBZ', 'DT', 'JJR', 'NN', 'NN', 'NNS', 'NN', 'JJ', 'JJ', 'NN', 'CC', 'NN', 'NNS', 'CC', 'WRB']	['what', 'be', 'the', 'better', 'investment', 'zoominfo', 'hoover', 'leadzgen', 'insideview', 'jigsaw', 'discoverorg', 'or', 'crush', 'report', 'and', 'why']
21442	0	What is a good diet plan for type 2 diabetes?	what is a good diet plan for type 2 diabetes	['WP', 'VBZ', 'DT', 'JJ', 'NN', 'NN', 'IN', 'NN', 'CD', 'NNS']	['what', 'be', 'a', 'good', 'diet', 'plan', 'for', 'type', '2', 'diabete']
8744	1	who has won the most major golf titles	who has won the most major golf titles	['WP', 'VBZ', 'VBN', 'DT', 'RBS', 'JJ', 'NN', 'NNS']	['who', 'have', 'win', 'the', 'most', 'major', 'golf', 'title']
21727	1	Where is Mount Villarica located and how does its eruptive history compare to Mount Popocatépetl? 	where is mount villarica located and how does its eruptive history compare to mount popocat petl	['WRB', 'VBZ', 'NN', 'NN', 'VBN', 'CC', 'WRB', 'VBZ', 'PRP$', 'JJ', 'NN', 'VB', 'IN', 'VB', 'NN', '.']	['where', 'be', 'mount', 'villarica', 'locate', 'and', 'how', 'do', 'its', 'eruptive', 'history', 'compare', 'to', 'mount', 'popocat', 'petl']
5853	1	who is the highest paid major league baseball player today	who is the highest paid major league baseball player today	['WP', 'VBZ', 'DT', 'JJS', 'VBN', 'JJ', 'NN', 'NN', 'NN', 'NN']	['who', 'be', 'the', 'highest', 'pay', 'major', 'league', 'baseball', 'player', 'today']
16208	1	which state produce most wheat	which state produce most wheat	['WDT', 'NN', 'VBP', 'JJS', 'NN']	['which', 'state', 'produce', 'most', 'wheat']
22694	1	What's the best economics textbook for self-study?	what s the best economics textbook for self study	['WP', 'VBZ', 'DT', 'JJS', 'NNS', 'NN', 'IN', 'NN', 'NN']	['what', 'be', 'the', 'best', 'economics', 'textbook', 'for', 'self', 'study']
22919	0	Who are the best trance singers, other than Arvin?	who are the best trance singers other than arvin	['WP', 'VBP', 'DT', 'JJS', 'NN', 'NNS', 'JJ', 'IN', 'NNP']	['who', 'be', 'the', 'best', 'trance', 'singer', 'other', 'than', 'arvin']
10514	1	where was worst hit by boxing day tsunami	where was worst hit by boxing day tsunami	['WRB', 'VBD', 'RBS', 'VBN', 'IN', 'NN', 'NN', 'NN']	['where', 'be', 'worst', 'hit', 'by', 'boxing', 'day', 'tsunami']
13204	0	What is the differences between communicable and non communicable diseases	what is the differences between communicable and non communicable diseases	['WP', 'VBZ', 'DT', 'NNS', 'IN', 'JJ', 'CC', 'JJ', 'JJ', 'NNS']	['what', 'be', 'the', 'difference', 'between', 'communicable', 'and', 'non', 'communicable', 'disease']
21782	0	How does a spindle motor differ from induction motor?	how does a spindle motor differ from induction motor	['WRB', 'VBZ', 'DT', 'NN', 'NN', 'VB', 'IN', 'NN', 'NN']	['how', 'do', 'a', 'spindle', 'motor', 'differ', 'from', 'induction', 'motor']
2477	1	What is the most viewed song on youtube in 24 hours india	what is the most viewed song on youtube in 24 hours india	['WP', 'VBZ', 'DT', 'RBS', 'VBN', 'NN', 'IN', 'NNP', 'IN', 'CD', 'NNS', 'NNP']	['what', 'be', 'the', 'most', 'view', 'song', 'on', 'youtube', 'in', '24', 'hour', 'india']
8938	1	who is considered to the most significant influence on nearly every contemporary art movement	who is considered to the most significant influence on nearly every contemporary art movement	['WP', 'VBZ', 'VBN', 'IN', 'DT', 'RBS', 'JJ', 'NN', 'IN', 'RB', 'DT', 'JJ', 'NN', 'NN']	['who', 'be', 'consider', 'to', 'the', 'most', 'significant', 'influence', 'on', 'nearly', 'every', 'contemporary', 'art', 'movement']
4946	0	who was the first caption of india cricket team	who was the first caption of india cricket team	['WP', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'NN', 'NN']	['who', 'be', 'the', 'first', 'caption', 'of', 'india', 'cricket', 'team']
5744	0	what is the name of the highest summit nilgiri hills	what is the name of the highest summit nilgiri hills	['WP', 'VBZ', 'DT', 'NN', 'IN', 'DT', 'JJS', 'NN', 'NN', 'NNS']	['what', 'be', 'the', 'name', 'of', 'the', 'highest', 'summit', 'nilgiri', 'hill']
22086	1	What are some mind-blowing Car tools that exist that most people don't know about?	what are some mind blowing car tools that exist that most people don t know about	['WP', 'VBP', 'DT', 'NN', 'VBG', 'NN', 'NNS', 'WDT', 'VBP', 'IN', 'JJS', 'NNS', 'NNP', 'NNP', 'VB', 'IN']	['what', 'be', 'some', 'mind', 'blow', 'car', 'tool', 'that', 'exist', 'that', 'most', 'people', 'don', 't', 'know', 'about']
5845	1	who is the highest paid athlete in the mlb	who is the highest paid athlete in the mlb	['WP', 'VBZ', 'DT', 'JJS', 'VBN', 'NN', 'IN', 'DT', 'NN']	['who', 'be', 'the', 'highest', 'pay', 'athlete', 'in', 'the', 'mlb']
10327	1	who was the youngest person to be elected president of the indian national congress	who was the youngest person to be elected president of the indian national congress	['WP', 'VBD', 'DT', 'JJS', 'NN', 'TO', 'VB', 'VBN', 'NN', 'IN', 'DT', 'JJ', 'JJ', 'NN']	['who', 'be', 'the', 'youngest', 'person', 'to', 'be', 'elect', 'president', 'of', 'the', 'indian', 'national', 'congress']
18520	0	what is the difference between school policy and public policy	what is the difference between school policy and public policy	['WP', 'VBZ', 'DT', 'NN', 'IN', 'NN', 'NN', 'CC', 'JJ', 'NN']	['what', 'be', 'the', 'difference', 'between', 'school', 'policy', 'and', 'public', 'policy']
23326	1	What are the most useless apps?	what are the most useless apps	['WP', 'VBP', 'DT', 'RBS', 'JJ', 'NNS']	['what', 'be', 'the', 'most', 'useless', 'app']
21824	0	As someone with dwarfism, which term do you prefer, little person, midget or dwarf?	as someone with dwarfism which term do you prefer little person midget or dwarf	['IN', 'NN', 'IN', 'NN', 'WDT', 'NN', 'VBP', 'PRP', 'VB', 'JJ', 'NN', 'NN', 'CC', 'JJ']	['as', 'someone', 'with', 'dwarfism', 'which', 'term', 'do', 'you', 'prefer', 'little', 'person', 'midget', 'or', 'dwarf']
20099	1	what is the most frequent cause of death in late adulthood?	what is the most frequent cause of death in late adulthood	['WP', 'VBZ', 'DT', 'RBS', 'JJ', 'NN', 'IN', 'NN', 'IN', 'JJ', 'NN']	['what', 'be', 'the', 'most', 'frequent', 'cause', 'of', 'death', 'in', 'late', 'adulthood']
22790	0	Which is the best Android smartphone under 10000?	which is the best android smartphone under 10000	['WDT', 'VBZ', 'DT', 'JJS', 'NN', 'NN', 'IN', 'CD']	['which', 'be', 'the', 'best', 'android', 'smartphone', 'under', '10000']
21483	1	What is a suitable solar panel installation provider near San Marcos, California CA?	what is a suitable solar panel installation provider near san marcos california ca	['WP', 'VBZ', 'DT', 'JJ', 'JJ', 'NN', 'NN', 'NN', 'IN', 'NNP', 'NNP', 'NNP', 'NNP']	['what', 'be', 'a', 'suitable', 'solar', 'panel', 'installation', 'provider', 'near', 'san', 'marcos', 'california', 'can']
22696	0	What's the best field to build and sell a business in?	what s the best field to build and sell a business in	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'CC', 'VB', 'DT', 'NN', 'RB']	['what', 'be', 'the', 'best', 'field', 'to', 'build', 'and', 'sell', 'a', 'business', 'in']
21769	1	Do employees at TCF Bank have a good work-life balance? Does this differ across positions and departments?	do employees at tcf bank have a good work life balance does this differ across positions and departments	['VB', 'NNS', 'IN', 'NNP', 'NN', 'VB', 'DT', 'JJ', 'NN', 'NN', 'NN', 'VBZ', 'DT', 'VB', 'IN', 'NNS', 'CC', 'NNS']	['do', 'employee', 'at', 'tcf', 'bank', 'have', 'a', 'good', 'work', 'life', 'balance', 'do', 'this', 'differ', 'across', 'position', 'and', 'department']
22016	1	What books should entrepreneurs read?	what books should entrepreneurs read	['WDT', 'NNS', 'MD', 'NNS', 'VB']	['what', 'book', 'should', 'entrepreneur', 'read']
23407	1	Who is the most beautiful actress in Europe?	who is the most beautiful actress in europe	['WP', 'VBZ', 'DT', 'RBS', 'JJ', 'NN', 'IN', 'NNP']	['who', 'be', 'the', 'most', 'beautiful', 'actress', 'in', 'europe']
22067	0	Why should one choose Apple’s iCloud storage instead of Google drive?	why should one choose apple s icloud storage instead of google drive	['WRB', 'MD', 'CD', 'VB', 'NNP', 'POS', 'NNP', 'NN', 'RB', 'IN', 'NNP', 'NN']	"['why', 'should', 'one', 'choose', 'apple', ""'s"", 'icloud', 'storage', 'instead', 'of', 'google', 'drive']"
4985	1	who was the first documented person to be born on the continent of antarctica	who was the first documented person to be born on the continent of antarctica	['WP', 'VBD', 'DT', 'JJ', 'VBN', 'NN', 'TO', 'VB', 'VBN', 'IN', 'DT', 'NN', 'IN', 'NNP']	['who', 'be', 'the', 'first', 'document', 'person', 'to', 'be', 'bear', 'on', 'the', 'continent', 'of', 'antarctica']
3612	1	who has the best history in english football	who has the best history in english football	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'IN', 'JJ', 'NN']	['who', 'have', 'the', 'best', 'history', 'in', 'english', 'football']
21602	1	What is better for car loan; finance company or banks?	what is better for car loan finance company or banks	['WP', 'VBZ', 'JJR', 'IN', 'NN', 'NN', 'NN', 'NN', 'CC', 'NNS']	['what', 'be', 'better', 'for', 'car', 'loan', 'finance', 'company', 'or', 'bank']
21781	0	What is cognitive intelligence? How does it differ from emotional intelligence?	what is cognitive intelligence how does it differ from emotional intelligence	['WP', 'VBZ', 'JJ', 'NN', 'WRB', 'VBZ', 'PRP', 'VB', 'IN', 'JJ', 'NN']	['what', 'be', 'cognitive', 'intelligence', 'how', 'do', 'it', 'differ', 'from', 'emotional', 'intelligence']
23171	0	What is the easiest way to get rid of black elbows?	what is the easiest way to get rid of black elbows	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'NN', 'IN', 'JJ', 'NNS']	['what', 'be', 'the', 'easiest', 'way', 'to', 'get', 'rid', 'of', 'black', 'elbow']
23145	0	What are the differences between customs and traditions?	what are the differences between customs and traditions	['WP', 'VBP', 'DT', 'NNS', 'IN', 'NNS', 'CC', 'NNS']	['what', 'be', 'the', 'difference', 'between', 'custom', 'and', 'tradition']
23419	1	Who is the most successful person of all time?	who is the most successful person of all time	['WP', 'VBZ', 'DT', 'RBS', 'JJ', 'NN', 'IN', 'DT', 'NN']	['who', 'be', 'the', 'most', 'successful', 'person', 'of', 'all', 'time']
22594	0	What is the best way to deal with smart-asses?	what is the best way to deal with smart asses	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'TO', 'VB', 'IN', 'JJ', 'NNS']	['what', 'be', 'the', 'best', 'way', 'to', 'deal', 'with', 'smart', 'ass']
22848	0	Which is the best Kajol movie and why?	which is the best kajol movie and why	['WDT', 'VBZ', 'DT', 'JJS', 'NNP', 'NN', 'CC', 'WRB']	['which', 'be', 'the', 'best', 'kajol', 'movie', 'and', 'why']
1958	1	What is the state state with low level of urbanisation in india	what is the state with low level of urbanisation in india	['WP', 'VBZ', 'DT', 'NN', 'IN', 'JJ', 'NN', 'IN', 'NN', 'IN', 'NNP']	['what', 'be', 'the', 'state', 'with', 'low', 'level', 'of', 'urbanisation', 'in', 'india']
2911	1	who are the parsis and where do most of them live today	who are the parsis and where do most of them live today	['WP', 'VBP', 'DT', 'NNS', 'CC', 'WRB', 'VB', 'JJS', 'IN', 'PRP', 'VBP', 'NN']	['who', 'be', 'the', 'parsis', 'and', 'where', 'do', 'most', 'of', 'they', 'live', 'today']
2096	1	does hong kong have more skyscrapers than new york	does hong kong have more skyscrapers than new york	['VBZ', 'NNP', 'NNP', 'VB', 'JJR', 'NNS', 'IN', 'JJ', 'NNP']	['do', 'hong', 'kong', 'have', 'more', 'skyscraper', 'than', 'new', 'york']
23545	0	Why would you use React.js instead of Angular.js?	why would you use react js instead of angular js	['WRB', 'MD', 'PRP', 'VB', 'VB', 'NN', 'RB', 'IN', 'JJ', 'NN']	['why', 'would', 'you', 'use', 'react', 'j', 'instead', 'of', 'angular', 'j']
33206	1	Which is better in terms of reliability and value for money, a C240 Sedan or C230 Coupe?	which is better in terms of reliability and value for money a c240 sedan or c230 coupe	['WDT', 'VBZ', 'JJR', 'IN', 'NNS', 'IN', 'NN', 'CC', 'NN', 'IN', 'NN', 'DT', 'NN', 'CD', 'NN', 'CC', 'NN', 'CD', 'NN']	['which', 'be', 'better', 'in', 'term', 'of', 'reliability', 'and', 'value', 'for', 'money', 'a', 'c', '240', 'sedan', 'or', 'c', '230', 'coupe']
23439	0	What are the pros and cons of becoming an angel investor?	what are the pros and cons of becoming an angel investor	['WP', 'VBP', 'DT', 'NNS', 'CC', 'NNS', 'IN', 'VBG', 'DT', 'NN', 'NN']	['what', 'be', 'the', 'pro', 'and', 'con', 'of', 'become', 'a', 'angel', 'investor']
33282	1	Is a LBA with stack more powerful than a LBA without?	is a lba with stack more powerful than a lba without	['VBZ', 'DT', 'NN', 'IN', 'NN', 'RBR', 'JJ', 'IN', 'DT', 'NN', 'IN']	['be', 'a', 'lba', 'with', 'stack', 'more', 'powerful', 'than', 'a', 'lba', 'without']
18535	0	what's the difference between revoked and expelled	what s the difference between revoked and expelled	['WP', 'VBZ', 'DT', 'NN', 'IN', 'VBN', 'CC', 'VBN']	['what', 'be', 'the', 'difference', 'between', 'revoke', 'and', 'expel']
23041	0	What is the difference between data science and data analysis?	what is the difference between data science and data analysis	['WP', 'VBZ', 'DT', 'NN', 'IN', 'NN', 'NN', 'CC', 'NN', 'NN']	['what', 'be', 'the', 'difference', 'between', 'data', 'science', 'and', 'data', 'analysis']
22391	0	What are the best ways to reduce belly fat without going to gym?	what are the best ways to reduce belly fat without going to gym	['WP', 'VBP', 'DT', 'JJS', 'NNS', 'TO', 'VB', 'NN', 'JJ', 'IN', 'VBG', 'IN', 'NN']	['what', 'be', 'the', 'best', 'way', 'to', 'reduce', 'belly', 'fat', 'without', 'go', 'to', 'gym']
21785	0	Who first invented caulk and how does today's version of it differ from the original product?	who first invented caulk and how does today s version of it differ from the original product	['WP', 'RB', 'VBD', 'NN', 'CC', 'WRB', 'VBZ', 'NN', 'POS', 'NN', 'IN', 'PRP', 'VB', 'IN', 'DT', 'JJ', 'NN']	"['who', 'first', 'invent', 'caulk', 'and', 'how', 'do', 'today', ""'s"", 'version', 'of', 'it', 'differ', 'from', 'the', 'original', 'product']"
22520	0	What is the best programming language in 2016?	what is the best programming language in 2016	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'NN', 'IN', 'CD']	['what', 'be', 'the', 'best', 'programming', 'language', 'in', '2016']
7078	0	what is the meaning of fiction and non fiction	what is the meaning of fiction and non fiction	['WP', 'VBZ', 'DT', 'NN', 'IN', 'NN', 'CC', 'AFX', 'NN']	['what', 'be', 'the', 'meaning', 'of', 'fiction', 'and', 'non', 'fiction']
33231	1	What are the trade-offs of working in the office versus elsewhere (as a professor)?	what are the trade offs of working in the office versus elsewhere as a professor	['WP', 'VBP', 'DT', 'NN', 'NNS', 'IN', 'VBG', 'IN', 'DT', 'NN', 'RB', 'RB', 'IN', 'DT', 'NN']	['what', 'be', 'the', 'trade', 'off', 'of', 'work', 'in', 'the', 'office', 'versus', 'elsewhere', 'as', 'a', 'professor']
22029	0	Should I buy Moto G4 Plus or Xiaomi Mi Max?	should i buy moto g4 plus or xiaomi mi max	['MD', 'PRP', 'VB', 'NNP', 'NNP', 'CD', 'CC', 'CC', 'NNP', 'NNP', 'NNP']	['should', 'i', 'buy', 'moto', 'g', '4', 'plus', 'or', 'xiaomi', 'mi', 'max']
23497	0	What are the top reservoirs in the world?	what are the top reservoirs in the world	['WP', 'VBP', 'DT', 'JJ', 'NNS', 'IN', 'DT', 'NN']	['what', 'be', 'the', 'top', 'reservoir', 'in', 'the', 'world']
5932	0	what is the hottest temperature ever recorded in michigan	what is the hottest temperature ever recorded in michigan	['WP', 'VBZ', 'DT', 'JJS', 'NN', 'RB', 'VBN', 'IN', 'NNP']	['what', 'be', 'the', 'hottest', 'temperature', 'ever', 'record', 'in', 'michigan']
11623	0	what is better mig or tig welding	what is better mig or tig welding	['WP', 'VBZ', 'JJR', 'NN', 'CC', 'NN', 'NN']	['what', 'be', 'better', 'mig', 'or', 'tig', 'welding']
22991	0	What is the diference between rationalism, realism and idealism?	what is the diference between rationalism realism and idealism	['WP', 'VBZ', 'DT', 'NN', 'IN', 'NN', 'NN', 'CC', 'NN']	['what', 'be', 'the', 'diference', 'between', 'rationalism', 'realism', 'and', 'idealism']
22948	1	Who's the better martial artist?  Jackie Chan, Jet Li, or Donnie Yen?	who s the better martial artist jackie chan jet li or donnie yen	['WP', 'VBZ', 'DT', 'JJR', 'JJ', 'NN', 'NN', 'NNP', 'NNP', 'NNP', 'CC', 'NNP', 'NNP']	['who', 'be', 'the', 'better', 'martial', 'artist', 'jackie', 'chan', 'jet', 'li', 'or', 'donnie', 'yen']
33362	0	What is preferable, Eurail Pass or Buying Pass on the spot?	what is preferable eurail pass or buying pass on the spot	['WP', 'VBZ', 'JJ', 'NN', 'NN', 'CC', 'VBG', 'NN', 'IN', 'DT', 'NN']	['what', 'be', 'preferable', 'eurail', 'pass', 'or', 'buy', 'pass', 'on', 'the', 'spot']
1902	1	what is the second longest running broadway show	what is the second longest running broadway show	['WP', 'VBZ', 'DT', 'JJ', 'JJS', 'VBG', 'NN', 'NN']	['what', 'be', 'the', 'second', 'longest', 'run', 'broadway', 'show']
21594	1	Is Mac or Windows better for gaming?	is mac or windows better for gaming	['VBZ', 'NN', 'CC', 'NNS', 'JJR', 'IN', 'NN']	['be', 'mac', 'or', 'window', 'better', 'for', 'game']
23072	0	What is the difference between Opti-Free Replenish and Express?	what is the difference between opti free replenish and express	['WP', 'VBZ', 'DT', 'NN', 'IN', 'NN', 'JJ', 'NN', 'CC', 'NN']	['what', 'be', 'the', 'difference', 'between', 'opti', 'free', 'replenish', 'and', 'express']
23135	0	What is the difference between a Prophet and a Messenger?	what is the difference between a prophet and a messenger	['WP', 'VBZ', 'DT', 'NN', 'IN', 'DT', 'NN', 'CC', 'DT', 'NN']	['what', 'be', 'the', 'difference', 'between', 'a', 'prophet', 'and', 'a', 'messenger']
3177	1	What is the nearest metro station to sarita vihar apollo hospital	what is the nearest metro station to sarita vihar apollo hospital	['WP', 'VBZ', 'DT', 'JJS', 'NNP', 'NN', 'IN', 'NNP', 'NNP', 'NNP', 'NN']	['what', 'be', 'the', 'nearest', 'metro', 'station', 'to', 'sarita', 'vihar', 'apollo', 'hospital']
23436	0	What are the pros and cons in the various sectors of the Indian economy by banning Indian Rupees of 500 and 1000 notes? What lead to this short notice by PM Narendra Modi?	what are the pros and cons in the various sectors of the indian economy by banning indian rupees of 500 and 1000 notes what lead to this short notice by pm narendra modi	['WP', 'VBP', 'DT', 'NNS', 'CC', 'NNS', 'IN', 'DT', 'JJ', 'NNS', 'IN', 'DT', 'JJ', 'NN', 'IN', 'VBG', 'JJ', 'NNS', 'IN', 'CD', 'CC', 'CD', 'NNS', 'WP', 'VBP', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NN', 'NNP', 'NNP']	['what', 'be', 'the', 'pro', 'and', 'con', 'in', 'the', 'various', 'sector', 'of', 'the', 'indian', 'economy', 'by', 'ban', 'indian', 'rupee', 'of', '500', 'and', '1000', 'note', 'what', 'lead', 'to', 'this', 'short', 'notice', 'by', 'pm', 'narendra', 'modi']
